docid,predicted_class
./data/splits/test_new\test\kspcm.json,course
./data/splits/test_new\test\ksuan.json,course
./data/splits/test_new\test\ktjhyivf.json,course
./data/splits/test_new\test\ktmvcnv.json,course
./data/splits/test_new\test\kubbcel.json,course
./data/splits/test_new\test\kucnbni.json,course
./data/splits/test_new\test\kuecr.json,course
./data/splits/test_new\test\kulinjxp.json,course
./data/splits/test_new\test\kuwjxt.json,course
./data/splits/test_new\test\kvals.json,course
./data/splits/test_new\test\kvtlipjh.json,course
./data/splits/test_new\test\kvxrm.json,course
./data/splits/test_new\test\kwmbjag.json,course
./data/splits/test_new\test\kxbknr.json,course
./data/splits/test_new\test\kxckdvl.json,course
./data/splits/test_new\test\kxkilvn.json,course
./data/splits/test_new\test\kxwsy.json,course
./data/splits/test_new\test\kydoocvs.json,course
./data/splits/test_new\test\kypnmal.json,department
./data/splits/test_new\test\kyughy.json,course
./data/splits/test_new\test\kzgrf.json,course
./data/splits/test_new\test\kzhkaelo.json,course
./data/splits/test_new\test\kztyatd.json,course
./data/splits/test_new\test\kzvrrq.json,course
./data/splits/test_new\test\laazymrn.json,course
./data/splits/test_new\test\lafkhdc.json,course
./data/splits/test_new\test\lalle.json,course
./data/splits/test_new\test\lawengc.json,course
./data/splits/test_new\test\lawhfzt.json,course
./data/splits/test_new\test\lbbfjhf.json,course
./data/splits/test_new\test\lbiaen.json,course
./data/splits/test_new\test\lbokfzil.json,course
./data/splits/test_new\test\lclvhfy.json,course
./data/splits/test_new\test\lcnosc.json,course
./data/splits/test_new\test\lcuod.json,course
./data/splits/test_new\test\ldwcriio.json,course
./data/splits/test_new\test\ldwnvwx.json,course
./data/splits/test_new\test\ldwvc.json,project
./data/splits/test_new\test\lexfksko.json,course
./data/splits/test_new\test\lftxjvs.json,course
./data/splits/test_new\test\lfukf.json,course
./data/splits/test_new\test\lfuutmdo.json,course
./data/splits/test_new\test\lfzwtjn.json,course
./data/splits/test_new\test\lgzaacv.json,course
./data/splits/test_new\test\lgztt.json,course
./data/splits/test_new\test\lhecwea.json,course
./data/splits/test_new\test\lhmqz.json,course
./data/splits/test_new\test\lhyku.json,course
./data/splits/test_new\test\livhw.json,course
./data/splits/test_new\test\livtdd.json,course
./data/splits/test_new\test\ljqcj.json,course
./data/splits/test_new\test\ljylnd.json,course
./data/splits/test_new\test\lkhsef.json,course
./data/splits/test_new\test\lknwvokt.json,course
./data/splits/test_new\test\lkyjhgjr.json,course
./data/splits/test_new\test\llsokyh.json,course
./data/splits/test_new\test\lmobyly.json,course
./data/splits/test_new\test\lndjiibk.json,course
./data/splits/test_new\test\lnezhnb.json,course
./data/splits/test_new\test\lnjznbyx.json,course
./data/splits/test_new\test\lnstrg.json,course
./data/splits/test_new\test\lobyn.json,course
./data/splits/test_new\test\loflw.json,course
./data/splits/test_new\test\lohsn.json,course
./data/splits/test_new\test\lomurthi.json,course
./data/splits/test_new\test\lpqqysth.json,course
./data/splits/test_new\test\lptrnbd.json,course
./data/splits/test_new\test\lpzykg.json,course
./data/splits/test_new\test\lqomt.json,course
./data/splits/test_new\test\lquduym.json,course
./data/splits/test_new\test\lsfqtx.json,course
./data/splits/test_new\test\lsmbvcgc.json,course
./data/splits/test_new\test\lswtmup.json,course
./data/splits/test_new\test\ltwcnxe.json,other
./data/splits/test_new\test\ltxmyss.json,course
./data/splits/test_new\test\lvaetsrg.json,course
./data/splits/test_new\test\lvqkyij.json,course
./data/splits/test_new\test\lwhudcyk.json,course
./data/splits/test_new\test\lwvwd.json,course
./data/splits/test_new\test\lwzgs.json,course
./data/splits/test_new\test\lxgov.json,course
./data/splits/test_new\test\lxhpien.json,course
./data/splits/test_new\test\lxmezm.json,other
./data/splits/test_new\test\lxnadu.json,course
./data/splits/test_new\test\lxqvv.json,course
./data/splits/test_new\test\lxvgk.json,course
./data/splits/test_new\test\lxzsc.json,project
./data/splits/test_new\test\lyjtcwqm.json,course
./data/splits/test_new\test\lynsj.json,course
./data/splits/test_new\test\lzooyy.json,course
./data/splits/test_new\test\lzqgc.json,course
./data/splits/test_new\test\lzqquih.json,other
./data/splits/test_new\test\lzybo.json,course
./data/splits/test_new\test\mabprrc.json,course
./data/splits/test_new\test\macgmms.json,course
./data/splits/test_new\test\macjz.json,course
./data/splits/test_new\test\maktwrg.json,course
./data/splits/test_new\test\mbfpm.json,course
./data/splits/test_new\test\mbyfebju.json,course
./data/splits/test_new\test\mcfjym.json,other
./data/splits/test_new\test\mdfbugu.json,course
./data/splits/test_new\test\mdqybvdc.json,course
./data/splits/test_new\test\meqmm.json,course
./data/splits/test_new\test\metwifo.json,course
./data/splits/test_new\test\mfdsqlg.json,course
./data/splits/test_new\test\mfkaijyg.json,course
./data/splits/test_new\test\mfowj.json,course
./data/splits/test_new\test\mfpqw.json,course
./data/splits/test_new\test\mfryd.json,course
./data/splits/test_new\test\mgapfvg.json,course
./data/splits/test_new\test\mgaymm.json,course
./data/splits/test_new\test\mgqqsxli.json,course
./data/splits/test_new\test\mgvpscd.json,course
./data/splits/test_new\test\mhxvauhj.json,other
./data/splits/test_new\test\mlylezz.json,course
./data/splits/test_new\test\mmigvvwa.json,course
./data/splits/test_new\test\mmizx.json,course
./data/splits/test_new\test\mmlrd.json,course
./data/splits/test_new\test\mmtvoq.json,course
./data/splits/test_new\test\mmuuo.json,course
./data/splits/test_new\test\mnjwv.json,other
./data/splits/test_new\test\mnrzhw.json,course
./data/splits/test_new\test\moesglp.json,course
./data/splits/test_new\test\moksh.json,course
./data/splits/test_new\test\mpejiarb.json,course
./data/splits/test_new\test\mpgisgc.json,course
./data/splits/test_new\test\mphlxz.json,course
./data/splits/test_new\test\mqfmt.json,course
./data/splits/test_new\test\mqfpyvdb.json,course
./data/splits/test_new\test\mqncr.json,course
./data/splits/test_new\test\mqxwc.json,course
./data/splits/test_new\test\mrqhsday.json,course
./data/splits/test_new\test\msvrcfr.json,course
./data/splits/test_new\test\mtsglnze.json,course
./data/splits/test_new\test\mtzuqdqc.json,course
./data/splits/test_new\test\mudeyg.json,course
./data/splits/test_new\test\muncc.json,course
./data/splits/test_new\test\muuzsqc.json,course
./data/splits/test_new\test\muxhh.json,course
./data/splits/test_new\test\mvhtl.json,faculty
./data/splits/test_new\test\mvjyf.json,course
./data/splits/test_new\test\mvlaq.json,course
./data/splits/test_new\test\mvxmadyv.json,course
./data/splits/test_new\test\mvzdvi.json,course
./data/splits/test_new\test\mwejx.json,course
./data/splits/test_new\test\mxcxhcl.json,course
./data/splits/test_new\test\mxrcuqy.json,course
./data/splits/test_new\test\myipwh.json,course
./data/splits/test_new\test\myzizsmt.json,other
./data/splits/test_new\test\mzajvh.json,course
./data/splits/test_new\test\mzguliw.json,course
./data/splits/test_new\test\mziqqxrl.json,course
./data/splits/test_new\test\nbvsh.json,course
./data/splits/test_new\test\ncnaj.json,course
./data/splits/test_new\test\ncnwm.json,course
./data/splits/test_new\test\nefxpthf.json,course
./data/splits/test_new\test\nfdrma.json,course
./data/splits/test_new\test\nfixgpu.json,course
./data/splits/test_new\test\nfntx.json,course
./data/splits/test_new\test\ngiwn.json,course
./data/splits/test_new\test\nhumd.json,course
./data/splits/test_new\test\niiskl.json,course
./data/splits/test_new\test\niizdbw.json,course
./data/splits/test_new\test\nimbgu.json,other
./data/splits/test_new\test\nizpnfpt.json,course
./data/splits/test_new\test\njcit.json,course
./data/splits/test_new\test\njesic.json,course
./data/splits/test_new\test\nksrwz.json,course
./data/splits/test_new\test\nkury.json,course
./data/splits/test_new\test\nkxxa.json,course
./data/splits/test_new\test\nlxxo.json,course
./data/splits/test_new\test\nlzggd.json,other
./data/splits/test_new\test\nmhpr.json,course
./data/splits/test_new\test\nnccrkk.json,course
./data/splits/test_new\test\nodjvh.json,course
./data/splits/test_new\test\nqhxy.json,course
./data/splits/test_new\test\nqnor.json,course
./data/splits/test_new\test\nrkvfmyh.json,course
./data/splits/test_new\test\nrqtkx.json,course
./data/splits/test_new\test\nsigmjh.json,course
./data/splits/test_new\test\nsixfrwy.json,course
./data/splits/test_new\test\ntrfeys.json,course
./data/splits/test_new\test\nttawca.json,course
./data/splits/test_new\test\nugwhj.json,course
./data/splits/test_new\test\nummeoic.json,course
./data/splits/test_new\test\nutlkn.json,course
./data/splits/test_new\test\nuurfy.json,course
./data/splits/test_new\test\nvmngy.json,course
./data/splits/test_new\test\nvyekh.json,other
./data/splits/test_new\test\nwjkcjbp.json,course
./data/splits/test_new\test\nwqios.json,course
./data/splits/test_new\test\nwsqesmo.json,course
./data/splits/test_new\test\nyqbs.json,course
./data/splits/test_new\test\nzoti.json,other
./data/splits/test_new\test\oaabx.json,course
./data/splits/test_new\test\oarjpfa.json,course
./data/splits/test_new\test\oatzro.json,course
./data/splits/test_new\test\obdwbbir.json,course
./data/splits/test_new\test\obkxqf.json,other
./data/splits/test_new\test\oceonvf.json,course
./data/splits/test_new\test\ocpni.json,course
./data/splits/test_new\test\odgedcwl.json,course
./data/splits/test_new\test\odngwf.json,course
./data/splits/test_new\test\oecphzmr.json,course
./data/splits/test_new\test\oehiy.json,student
./data/splits/test_new\test\ofewooh.json,course
./data/splits/test_new\test\ofkcidqa.json,course
./data/splits/test_new\test\ogkbg.json,course
./data/splits/test_new\test\ogtvbzty.json,course
./data/splits/test_new\test\ohvniioj.json,course
./data/splits/test_new\test\oikri.json,course
./data/splits/test_new\test\ojpivf.json,course
./data/splits/test_new\test\ojwsr.json,course
./data/splits/test_new\test\okiin.json,course
./data/splits/test_new\test\okjyrnjo.json,course
./data/splits/test_new\test\okpobjnf.json,course
./data/splits/test_new\test\oktyq.json,course
./data/splits/test_new\test\olbqqcm.json,course
./data/splits/test_new\test\olyhatok.json,course
./data/splits/test_new\test\omfea.json,course
./data/splits/test_new\test\omvawb.json,course
./data/splits/test_new\test\ondlxia.json,course
./data/splits/test_new\test\oneaef.json,course
./data/splits/test_new\test\onxtxl.json,course
./data/splits/test_new\test\ooipyor.json,course
./data/splits/test_new\test\oosiq.json,course
./data/splits/test_new\test\ootxjgh.json,project
./data/splits/test_new\test\oouybbn.json,course
./data/splits/test_new\test\oovhs.json,course
./data/splits/test_new\test\opklki.json,course
./data/splits/test_new\test\opxnfsb.json,course
./data/splits/test_new\test\orhfuocp.json,course
./data/splits/test_new\test\orjro.json,course
./data/splits/test_new\test\ortvnlou.json,course
./data/splits/test_new\test\oruixd.json,course
./data/splits/test_new\test\otajs.json,course
./data/splits/test_new\test\otbmgnv.json,course
./data/splits/test_new\test\oujqzhsy.json,course
./data/splits/test_new\test\oumtq.json,project
./data/splits/test_new\test\ouyuwu.json,course
./data/splits/test_new\test\ovfkp.json,course
./data/splits/test_new\test\ovtoilww.json,course
./data/splits/test_new\test\ovzunke.json,course
./data/splits/test_new\test\owlrody.json,course
./data/splits/test_new\test\owscy.json,course
./data/splits/test_new\test\owvpwso.json,student
./data/splits/test_new\test\oxaepx.json,course
./data/splits/test_new\test\oxvcgj.json,course
./data/splits/test_new\test\oyfvhply.json,course
./data/splits/test_new\test\oyknedm.json,course
./data/splits/test_new\test\oyuuo.json,course
./data/splits/test_new\test\oyvbwwkp.json,course
./data/splits/test_new\test\paorb.json,other
./data/splits/test_new\test\pbawnp.json,course
./data/splits/test_new\test\pbgmp.json,course
./data/splits/test_new\test\pbkzt.json,course
./data/splits/test_new\test\pbmbnsmg.json,course
./data/splits/test_new\test\pcfxm.json,course
./data/splits/test_new\test\pcjsleru.json,course
./data/splits/test_new\test\pcniublf.json,course
./data/splits/test_new\test\pcunh.json,course
./data/splits/test_new\test\pdkbg.json,course
./data/splits/test_new\test\pdmah.json,course
./data/splits/test_new\test\pdmpmk.json,course
./data/splits/test_new\test\pdqqm.json,course
./data/splits/test_new\test\pdwmhrga.json,course
./data/splits/test_new\test\pejbfu.json,course
./data/splits/test_new\test\pfhqfrd.json,course
./data/splits/test_new\test\pfuoqee.json,course
./data/splits/test_new\test\pfwwd.json,course
./data/splits/test_new\test\pgtdgqa.json,course
./data/splits/test_new\test\pgtrzghe.json,course
./data/splits/test_new\test\phbez.json,course
./data/splits/test_new\test\phdommor.json,course
./data/splits/test_new\test\phiccyjo.json,course
./data/splits/test_new\test\phidq.json,course
./data/splits/test_new\test\piepnnef.json,course
./data/splits/test_new\test\pieuuqju.json,course
./data/splits/test_new\test\pinguqo.json,course
./data/splits/test_new\test\pisti.json,course
./data/splits/test_new\test\pizzvke.json,project
./data/splits/test_new\test\pjnrhtd.json,course
./data/splits/test_new\test\pjnwjfgw.json,course
./data/splits/test_new\test\pjxvuupt.json,course
./data/splits/test_new\test\pkbni.json,course
./data/splits/test_new\test\pkvviu.json,course
./data/splits/test_new\test\pkxxb.json,course
./data/splits/test_new\test\plbcxaf.json,course
./data/splits/test_new\test\plcks.json,course
./data/splits/test_new\test\plddbm.json,other
./data/splits/test_new\test\plkwghja.json,course
./data/splits/test_new\test\plnsnh.json,course
./data/splits/test_new\test\plrzpl.json,course
./data/splits/test_new\test\plwcqfga.json,course
./data/splits/test_new\test\pmmpv.json,course
./data/splits/test_new\test\pmneprn.json,course
./data/splits/test_new\test\pmtwul.json,course
./data/splits/test_new\test\pnblr.json,course
./data/splits/test_new\test\pnurvmuj.json,course
./data/splits/test_new\test\pobhzrg.json,course
./data/splits/test_new\test\pohzzvig.json,course
./data/splits/test_new\test\pomrzubt.json,course
./data/splits/test_new\test\ponim.json,course
./data/splits/test_new\test\ponpbpet.json,course
./data/splits/test_new\test\pottb.json,course
./data/splits/test_new\test\povhh.json,course
./data/splits/test_new\test\ppewcgla.json,student
./data/splits/test_new\test\pqowg.json,course
./data/splits/test_new\test\prhhoulq.json,course
./data/splits/test_new\test\prlhb.json,course
./data/splits/test_new\test\psenda.json,course
./data/splits/test_new\test\psenoob.json,course
./data/splits/test_new\test\pspktcof.json,course
./data/splits/test_new\test\psrjytzy.json,course
./data/splits/test_new\test\psvlaxwd.json,course
./data/splits/test_new\test\psvry.json,course
./data/splits/test_new\test\ptfmkkg.json,course
./data/splits/test_new\test\purnf.json,other
./data/splits/test_new\test\pvyjdfvh.json,course
./data/splits/test_new\test\pwrwosjh.json,course
./data/splits/test_new\test\pxcwhekn.json,course
./data/splits/test_new\test\pxkrm.json,course
./data/splits/test_new\test\pyepcme.json,course
./data/splits/test_new\test\pyiphyg.json,course
./data/splits/test_new\test\pytglao.json,course
./data/splits/test_new\test\pyywwcr.json,course
./data/splits/test_new\test\pzaevn.json,course
./data/splits/test_new\test\pzfsl.json,course
./data/splits/test_new\test\pzidtqlv.json,course
./data/splits/test_new\test\pznqy.json,course
./data/splits/test_new\test\qajnzy.json,course
./data/splits/test_new\test\qapnjtpf.json,course
./data/splits/test_new\test\qbbtusu.json,course
./data/splits/test_new\test\qbhrsv.json,course
./data/splits/test_new\test\qbqrkpx.json,course
./data/splits/test_new\test\qcaet.json,course
./data/splits/test_new\test\qcaljay.json,course
./data/splits/test_new\test\qdhikrl.json,course
./data/splits/test_new\test\qetmh.json,course
./data/splits/test_new\test\qetpato.json,course
./data/splits/test_new\test\qexjy.json,course
./data/splits/test_new\test\qfphl.json,department
./data/splits/test_new\test\qfxbal.json,project
./data/splits/test_new\test\qfyyq.json,course
./data/splits/test_new\test\qfzzfcr.json,course
./data/splits/test_new\test\qgxpftrc.json,course
./data/splits/test_new\test\qgzfwk.json,course
./data/splits/test_new\test\qhaov.json,course
./data/splits/test_new\test\qhfvar.json,course
./data/splits/test_new\test\qhjnp.json,course
./data/splits/test_new\test\qiovk.json,course
./data/splits/test_new\test\qiswj.json,course
./data/splits/test_new\test\qjaaazpc.json,course
./data/splits/test_new\test\qjimegkq.json,course
./data/splits/test_new\test\qjjlm.json,course
./data/splits/test_new\test\qjpdfr.json,course
./data/splits/test_new\test\qkhtsm.json,course
./data/splits/test_new\test\qkqvjt.json,course
./data/splits/test_new\test\qmbrbf.json,course
./data/splits/test_new\test\qmosutu.json,course
./data/splits/test_new\test\qnoufgn.json,course
./data/splits/test_new\test\qnsjufb.json,course
./data/splits/test_new\test\qobxesvq.json,course
./data/splits/test_new\test\qolyb.json,course
./data/splits/test_new\test\qovhvrh.json,course
./data/splits/test_new\test\qqfdj.json,course
./data/splits/test_new\test\qqpjjl.json,course
./data/splits/test_new\test\qqvkpysh.json,course
./data/splits/test_new\test\qqxkdezo.json,course
./data/splits/test_new\test\qraso.json,course
./data/splits/test_new\test\qraxhjys.json,course
./data/splits/test_new\test\qrbuxab.json,course
./data/splits/test_new\test\qripfz.json,course
./data/splits/test_new\test\qruaqyip.json,course
./data/splits/test_new\test\qrvoln.json,course
./data/splits/test_new\test\qtdrqcai.json,course
./data/splits/test_new\test\qtfpnpr.json,course
./data/splits/test_new\test\qtishmb.json,course
./data/splits/test_new\test\qtwwz.json,course
./data/splits/test_new\test\quatg.json,course
./data/splits/test_new\test\quptkflk.json,course
./data/splits/test_new\test\quyjp.json,course
./data/splits/test_new\test\qvgvh.json,course
./data/splits/test_new\test\qvkigj.json,course
./data/splits/test_new\test\qvxwlws.json,project
./data/splits/test_new\test\qwhqbqtr.json,course
./data/splits/test_new\test\qxdrhk.json,course
./data/splits/test_new\test\qxltpmh.json,faculty
./data/splits/test_new\test\qxuwjkk.json,course
./data/splits/test_new\test\qxxqr.json,course
./data/splits/test_new\test\qxyitrll.json,course
./data/splits/test_new\test\qygqm.json,course
./data/splits/test_new\test\qysqqr.json,course
./data/splits/test_new\test\qzajgt.json,course
./data/splits/test_new\test\qzmjh.json,course
./data/splits/test_new\test\qzpupxt.json,course
./data/splits/test_new\test\rayfcgh.json,course
./data/splits/test_new\test\rbsvykbl.json,course
./data/splits/test_new\test\rbylaaw.json,course
./data/splits/test_new\test\rbzxmg.json,course
./data/splits/test_new\test\rcdphl.json,course
./data/splits/test_new\test\rcxfcogj.json,course
./data/splits/test_new\test\rcyogl.json,course
./data/splits/test_new\test\rdhezzsl.json,course
./data/splits/test_new\test\rdnmnzrc.json,student
./data/splits/test_new\test\rdovq.json,course
./data/splits/test_new\test\rdqpjqlx.json,project
./data/splits/test_new\test\redifgfj.json,course
./data/splits/test_new\test\reraeopq.json,course
./data/splits/test_new\test\reukyfwa.json,course
./data/splits/test_new\test\rfdzm.json,course
./data/splits/test_new\test\rfiabezw.json,course
./data/splits/test_new\test\rfnxfuk.json,course
./data/splits/test_new\test\rhrilmb.json,course
./data/splits/test_new\test\rhsep.json,course
./data/splits/test_new\test\riagwy.json,course
./data/splits/test_new\test\rieafyrm.json,course
./data/splits/test_new\test\rioljwtj.json,course
./data/splits/test_new\test\rixsxfif.json,course
./data/splits/test_new\test\rjbqqdw.json,course
./data/splits/test_new\test\rjhmytnw.json,course
./data/splits/test_new\test\rjkqlkz.json,course
./data/splits/test_new\test\rjqcds.json,course
./data/splits/test_new\test\rjukv.json,course
./data/splits/test_new\test\rkatx.json,course
./data/splits/test_new\test\rkmxdpsz.json,course
./data/splits/test_new\test\rkokgno.json,student
./data/splits/test_new\test\rlnave.json,course
./data/splits/test_new\test\rlnxbkvn.json,course
./data/splits/test_new\test\rlspsv.json,course
./data/splits/test_new\test\rlyhuzi.json,course
./data/splits/test_new\test\rmdyewrl.json,course
./data/splits/test_new\test\rmwiu.json,course
./data/splits/test_new\test\rmxyhbk.json,course
./data/splits/test_new\test\rngiu.json,course
./data/splits/test_new\test\rnhzudzg.json,course
./data/splits/test_new\test\rnosomvv.json,course
./data/splits/test_new\test\rntfgee.json,course
./data/splits/test_new\test\roisjft.json,course
./data/splits/test_new\test\rosxu.json,course
./data/splits/test_new\test\rowjm.json,course
./data/splits/test_new\test\rpidkd.json,course
./data/splits/test_new\test\rpukwtef.json,course
./data/splits/test_new\test\rpwonk.json,other
./data/splits/test_new\test\rqabbch.json,course
./data/splits/test_new\test\rqbxxl.json,course
./data/splits/test_new\test\rqdpssq.json,course
./data/splits/test_new\test\rqocwhxu.json,course
./data/splits/test_new\test\rrgpppop.json,course
./data/splits/test_new\test\rseuer.json,course
./data/splits/test_new\test\rsfebueu.json,course
./data/splits/test_new\test\rszjd.json,course
./data/splits/test_new\test\rtdgpvlc.json,course
./data/splits/test_new\test\rtdhifk.json,course
./data/splits/test_new\test\rtdiyzd.json,course
./data/splits/test_new\test\rteuy.json,course
./data/splits/test_new\test\rthigud.json,course
./data/splits/test_new\test\rujnpfdv.json,course
./data/splits/test_new\test\rusorxq.json,course
./data/splits/test_new\test\ruxgzeax.json,course
./data/splits/test_new\test\rvgdymog.json,course
./data/splits/test_new\test\rvjpodb.json,course
./data/splits/test_new\test\rvwffq.json,course
./data/splits/test_new\test\rwmiz.json,course
./data/splits/test_new\test\rwrko.json,course
./data/splits/test_new\test\rxnjvgzd.json,other
./data/splits/test_new\test\rxzeli.json,course
./data/splits/test_new\test\rymqfqdn.json,course
./data/splits/test_new\test\ryqcne.json,course
./data/splits/test_new\test\ryvjcfnj.json,course
./data/splits/test_new\test\ryvuha.json,course
./data/splits/test_new\test\ryxpilnj.json,course
./data/splits/test_new\test\ryzxu.json,project
./data/splits/test_new\test\samhkjzj.json,course
./data/splits/test_new\test\saqelsg.json,course
./data/splits/test_new\test\sbdvyks.json,course
./data/splits/test_new\test\sbswsnik.json,course
./data/splits/test_new\test\sbzkac.json,course
./data/splits/test_new\test\sbzthj.json,course
./data/splits/test_new\test\scbezdx.json,course
./data/splits/test_new\test\scfijbu.json,course
./data/splits/test_new\test\scldtmm.json,course
./data/splits/test_new\test\scoqtrpn.json,course
./data/splits/test_new\test\sdaedo.json,course
./data/splits/test_new\test\sdwkztnc.json,course
./data/splits/test_new\test\sdyiaw.json,course
./data/splits/test_new\test\secpx.json,course
./data/splits/test_new\test\setevnrs.json,course
./data/splits/test_new\test\sffqp.json,course
./data/splits/test_new\test\sfnmxx.json,course
./data/splits/test_new\test\sgrcqh.json,course
./data/splits/test_new\test\shabqkpo.json,course
./data/splits/test_new\test\shgrrxm.json,course
./data/splits/test_new\test\shlql.json,course
./data/splits/test_new\test\shorc.json,course
./data/splits/test_new\test\shvuuls.json,course
./data/splits/test_new\test\sijitbd.json,course
./data/splits/test_new\test\sikxp.json,course
./data/splits/test_new\test\silpo.json,course
./data/splits/test_new\test\simnaiid.json,course
./data/splits/test_new\test\sivqknlq.json,course
./data/splits/test_new\test\skcbez.json,other
./data/splits/test_new\test\skjbikqn.json,course
./data/splits/test_new\test\skzzyz.json,course
./data/splits/test_new\test\sliutrq.json,course
./data/splits/test_new\test\sluybuce.json,course
./data/splits/test_new\test\smffe.json,course
./data/splits/test_new\test\smhwljcv.json,course
./data/splits/test_new\test\smismv.json,course
./data/splits/test_new\test\smjotpto.json,course
./data/splits/test_new\test\smkcife.json,course
./data/splits/test_new\test\smqmlfgn.json,course
./data/splits/test_new\test\smqsgj.json,other
./data/splits/test_new\test\smtqfu.json,course
./data/splits/test_new\test\smydraa.json,course
./data/splits/test_new\test\sndtbf.json,course
./data/splits/test_new\test\snkofs.json,student
./data/splits/test_new\test\snldrfht.json,course
./data/splits/test_new\test\snwpmu.json,course
./data/splits/test_new\test\sokrdvej.json,course
./data/splits/test_new\test\sorah.json,project
./data/splits/test_new\test\sphiqtdr.json,course
./data/splits/test_new\test\sphpwnwi.json,course
./data/splits/test_new\test\spksfaj.json,course
./data/splits/test_new\test\spvpn.json,course
./data/splits/test_new\test\sqbpijj.json,course
./data/splits/test_new\test\sqhos.json,course
./data/splits/test_new\test\sqwjskg.json,course
./data/splits/test_new\test\srfft.json,course
./data/splits/test_new\test\srjxwuc.json,course
./data/splits/test_new\test\srkhiapm.json,course
./data/splits/test_new\test\srtmzx.json,course
./data/splits/test_new\test\srylfnmn.json,course
./data/splits/test_new\test\stfmt.json,course
./data/splits/test_new\test\stfrgd.json,course
./data/splits/test_new\test\sttad.json,course
./data/splits/test_new\test\sulavwtn.json,course
./data/splits/test_new\test\suqfqzt.json,course
./data/splits/test_new\test\swccy.json,course
./data/splits/test_new\test\swgied.json,course
./data/splits/test_new\test\swsuue.json,course
./data/splits/test_new\test\swyppqy.json,course
./data/splits/test_new\test\sxdmgx.json,course
./data/splits/test_new\test\sxfkrscz.json,course
./data/splits/test_new\test\sxghcaoe.json,course
./data/splits/test_new\test\sxzju.json,course
./data/splits/test_new\test\syphpwi.json,course
./data/splits/test_new\test\syryuiq.json,course
./data/splits/test_new\test\syxty.json,course
./data/splits/test_new\test\syzkp.json,course
./data/splits/test_new\test\szclqg.json,staff
./data/splits/test_new\test\szeuxgw.json,course
./data/splits/test_new\test\szlmwq.json,course
./data/splits/test_new\test\szvzt.json,course
./data/splits/test_new\test\szzsbzp.json,course
./data/splits/test_new\test\takejb.json,student
./data/splits/test_new\test\tbcbekmq.json,course
./data/splits/test_new\test\tbhhyctl.json,course
./data/splits/test_new\test\tbkoiw.json,course
./data/splits/test_new\test\tbugr.json,course
./data/splits/test_new\test\tbztbzu.json,student
./data/splits/test_new\test\tciwtsu.json,course
./data/splits/test_new\test\tclbku.json,course
./data/splits/test_new\test\tclywy.json,course
./data/splits/test_new\test\tcpjsr.json,other
./data/splits/test_new\test\teyskot.json,faculty
./data/splits/test_new\test\tfggglf.json,course
./data/splits/test_new\test\tfghbb.json,course
./data/splits/test_new\test\tgiyn.json,other
./data/splits/test_new\test\thjpmdp.json,course
./data/splits/test_new\test\thpiz.json,course
./data/splits/test_new\test\thxcjaib.json,course
./data/splits/test_new\test\tibnwoka.json,course
./data/splits/test_new\test\tibssnu.json,course
./data/splits/test_new\test\ticjdcr.json,faculty
./data/splits/test_new\test\ticyp.json,course
./data/splits/test_new\test\tidvz.json,course
./data/splits/test_new\test\titkmd.json,course
./data/splits/test_new\test\tjcyiuy.json,course
./data/splits/test_new\test\tjvzkyq.json,other
./data/splits/test_new\test\tjxmtdv.json,course
./data/splits/test_new\test\tkkhe.json,course
./data/splits/test_new\test\tkqvsduv.json,course
./data/splits/test_new\test\tmucvdi.json,course
./data/splits/test_new\test\tmvwxf.json,course
./data/splits/test_new\test\tnfeezvd.json,course
./data/splits/test_new\test\tnjlwzwb.json,course
./data/splits/test_new\test\tnuwsmd.json,course
./data/splits/test_new\test\tomluz.json,course
./data/splits/test_new\test\tooal.json,course
./data/splits/test_new\test\tpdcgxy.json,other
./data/splits/test_new\test\tpedb.json,course
./data/splits/test_new\test\tqelvzrz.json,course
./data/splits/test_new\test\tqftv.json,course
./data/splits/test_new\test\tqofkoq.json,course
./data/splits/test_new\test\tqperqh.json,course
./data/splits/test_new\test\tqqlff.json,faculty
./data/splits/test_new\test\trwuo.json,course
./data/splits/test_new\test\tryacy.json,course
./data/splits/test_new\test\tsceov.json,course
./data/splits/test_new\test\tslgebal.json,course
./data/splits/test_new\test\tspdree.json,student
./data/splits/test_new\test\tssjsw.json,course
./data/splits/test_new\test\ttain.json,course
./data/splits/test_new\test\ttjwn.json,course
./data/splits/test_new\test\ttlztms.json,course
./data/splits/test_new\test\ttqpaslw.json,course
./data/splits/test_new\test\tvcksd.json,course
./data/splits/test_new\test\tvkyfq.json,course
./data/splits/test_new\test\tvmqpm.json,course
./data/splits/test_new\test\twfqhbrg.json,course
./data/splits/test_new\test\twqjlu.json,course
./data/splits/test_new\test\twzqsn.json,course
./data/splits/test_new\test\txetad.json,course
./data/splits/test_new\test\txnig.json,course
./data/splits/test_new\test\txyyqtyg.json,course
./data/splits/test_new\test\tyflylsk.json,course
./data/splits/test_new\test\tzabfv.json,course
./data/splits/test_new\test\tzkasqnn.json,department
./data/splits/test_new\test\tzloz.json,course
./data/splits/test_new\test\tznjyo.json,course
./data/splits/test_new\test\tzzky.json,other
./data/splits/test_new\test\tzznkxf.json,course
./data/splits/test_new\test\uaalnyoj.json,course
./data/splits/test_new\test\uapyjabq.json,department
./data/splits/test_new\test\uaupqkjg.json,course
./data/splits/test_new\test\uazvhld.json,course
