Titulo,Resultado
../data/splits/test_new_data/test/nbvsh.json," faculty

Text: '{'title': ""Introduction to Computer Science and Programming Using Python"", 'summary': 'Lecture notes for this course are available in PDF format. This syllabus has been revised several times during the quarter, and will likely undergo further changes before the end of Winter Quarter 2015.', 'links': ['http://www.cs.cmu.edu/~15739/index.html', '#course-contents', '#textbook']}'
Classification: course",1
../data/splits/test_new_data/test/jhptp.json," faculty

 Text:'{'title': 'CS294 Project', 'summary': 'Date: Wed, 13 Nov 1996 15:20:26 GMT Server: Apache/1.1.1+ Content-type: text/html Last-modified: Tue, 08 Oct 1996 07:10:46 GMT CS294 Project Information, University of Colorado at Boulder', 'links': ['http://www.cs.colorado.edu/~katz/294/index.",1
../data/splits/test_new_data/test/tzloz.json, other,1
../data/splits/test_new_data/test/btrlegkg.json, course,1
../data/splits/test_new_data/test/ojpivf.json," faculty

 Text: '{'title': 'CS 6207 Operating Systems and Middleware I', 'summary': 'Date: Tue, 19 Nov 1996 16:48:56 GMT Server: Apache/1.2.2 Content-type: text/html Last-modified: Sun, 10 Nov 1996 18:55:30 GMT CS 6207 Operating Systems and Middleware I Instructor: Dr. Robert van der Meulen This course is an introduction to the",1
../data/splits/test_new_data/test/ixfhz.json, course,1
../data/splits/test_new_data/test/ziuunycb.json, project,1
../data/splits/test_new_data/test/lbiaen.json, faculty,1
../data/splits/test_new_data/test/yqium.json," faculty 

  Text:'{'title': 'The Department of Computer Science at the University of Kentucky', 'summary': 'Date: Thu, 28 Nov 1996 07:30:48 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 22 Nov 1996 16:20:33 GMT The Department of Computer Science at the University of Kentucky Mission: To provide a high quality undergraduate and graduate education in computer science , both theoretical and applied , and",1
../data/splits/test_new_data/test/jdnph.json," faculty

Text: '{'title': ""Mike Flynn"", 'summary': 'I am currently a doctoral candidate in the Department of Computer Science at Cornell University, advised by Prof. Tom Henzinger. My research interests include Programming Languages and Verification, with particular emphasis on type systems for arrays and object-oriented languages.', 'links': ['http://www.cs.cornell.edu/Info/People/flynm/', 'mailto:flynm@cs.cornell.edu']}'
 Classification:  student

",1
../data/splits/test_new_data/test/aqsrcsy.json, department,1
../data/splits/test_new_data/test/kyughy.json," assignment 

 Based on the text provided, I classify each text as follows:
staff: 1
project: 2
other: 1
faculty: 1
department: 1
student: 1
course: 4
assignment: 1",1
../data/splits/test_new_data/test/qobxesvq.json, course,1
../data/splits/test_new_data/test/lgztt.json," staff

  Text: '{'title': 'Jim Gray', 'summary': ""My research interests lie in the areas of parallel database systems and query processing on very large databases. Recently, I have been developing techniques for distributed query processing that can be used on databases that span multiple machines."", 'links': ['http://www.cs.washington.edu/db/projects/parallel-db/', 'http://www.cs.washington.edu/homes/jimgray']}' 
  Classification: staff

  Text: '{'title': 'UW Computer Science & Engineering ',",1
../data/splits/test_new_data/test/tjxmtdv.json, course,1
../data/splits/test_new_data/test/nfntx.json, staff,1
../data/splits/test_new_data/test/gtwhcjns.json, other,1
../data/splits/test_new_data/test/lzybo.json," staff

  Text: '{'title': 'Computer Science and Engineering Building', 'summary': 'The new building features state-of-the-art classrooms, a computer lab with over 200 microcomputers, laboratories for research in artificial intelligence, robotics, and computer graphics, a library, and offices. The Computer Science and Engineering Program is one of the largest academic programs at UT Dallas and has grown dramatically since its beginning in 1985.', 'links': ['http://www.utdallas.edu/dept/cse/', 'http://",1
../data/splits/test_new_data/test/tsceov.json," other
  
Text: '{'title': 'Course Schedules, Spring 1997, Computer Science', 'summary': ""Date: Tue, 04 Feb 1997 23:58:26 GMT Server: NCSA/1.5 Content-Type: text/html Last-Modified: Mon, 10 Feb 1997 12:38:47 GMT Content-Length: 5399 CS Course Schedules Spring Semester, 1997 Computer Science Department The University of",1
../data/splits/test_new_data/test/uazvhld.json, other,1
../data/splits/test_new_data/test/moesglp.json," faculty

 Text: '{'title': '\nCS 261 Database Systems\n', 'summary': 'The course covers principles of database design, logical query processing, and physical database design as well as the theory and practice behind them.', 'links': ['http://www.cs.cornell.edu/Courses/cs/cs261/index.html', '#Syllabus', '#Assignments']}' 
 Classification: course

 Text: '{'title': 'Computer Science and Engineering\n', 'summary': 'Degree Programs: Bach",1
../data/splits/test_new_data/test/sxghcaoe.json, course,1
../data/splits/test_new_data/test/qtfpnpr.json," student 

Text:'{'title': 'Faculty: Computer Science Faculty by Research Interest', 'summary': 'Computer Systems & Software, Cognitive Science, Human-Computer Interaction, Data Management & Information Retrieval, Computer Architecture, Real Time Systems, Algorithms & Complexity, Robotics & Control Systems, Computational Biology, Artificial Intelligence, Computer Engineering, Programming Languages', 'links': ['http://www.cs.unc.edu/faculty/by_research_interest.html#systems', 'http://www.cs.unc",1
../data/splits/test_new_data/test/txetad.json, course,1
../data/splits/test_new_data/test/psenda.json, other,1
../data/splits/test_new_data/test/ffrkhfcp.json, other,1
../data/splits/test_new_data/test/vxwschv.json, other,1
../data/splits/test_new_data/test/txnig.json," faculty

 Text: '{'title': ""Department of Computer Science"", 'summary': 'Welcome to the University of Colorado at Boulder Department of Computer Science. Here you can find information on our degree programs, courses offered, faculty and staff contact info, department policies, news and events, and much more!', 'links': ['http://www.colorado.edu/cs/programs/phd_info.htm', 'http://www.colorado.edu/cs/courses/courseofferings.htm', 'http://www.colorado.edu/cs",1
../data/splits/test_new_data/test/roisjft.json, faculty,1
../data/splits/test_new_data/test/smffe.json," course

 Text:'{'title': 'CS 403: Introduction to Artificial Intelligence', 'summary': ""Date: Tue, 26 Nov 1996 18:35:47 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Mon, 28 Oct 1996 09:13:54 GMT Content-length: 4228 CS 403: Introduction to Artificial Intelligence Schedule of Lectures and Labs Course Description",1
../data/splits/test_new_data/test/faprw.json, course,1
../data/splits/test_new_data/test/urpxexkq.json," faculty

 Text:'{'title': 'CS Faculty | UMass Amherst Department of Computer Science', 'summary': 'Bose International Center 140 Hicks Way, Amherst, MA 01003-9297 Phone: (413) 545-0786 Fax: (413) 545-2806 Email: csinfo@cs.umass.edu Visit Us | Contact Us | Campus Map', 'links': ['http://www.cs.umass.edu/people",1
../data/splits/test_new_data/test/umhdmc.json, faculty,1
../data/splits/test_new_data/test/flgtpxn.json," faculty 

 Text:'{'title': 'CS 301 Syllabus ', 'summary': 'Date: Thu, 28 Nov 1996 01:57:24 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Wed, 05 Sep 1996 18:33:13 GMT', 'links': []}'
 Classification: course 

 Text:'{'title': 'CS 457 - Software Engineering for Embedded Systems ', 'summary':",1
../data/splits/test_new_data/test/wuptba.json, staff or other (staff because of the links to GMTServer and CS),1
../data/splits/test_new_data/test/mmizx.json," faculty
  
  Text:'{'title': ' Computer Science Courses ', 'summary': 'CS 307 Computer Systems CS 501 Programming Languages and Compilers CS 598B Parallel Computing Laboratory', 'links': ['http://www.cs.indiana.edu/courses/index.html#cs307']}' 
  Classification: course
  
  Text:'{'title': 'Computer Science Program ', 'summary': 'The program provides students with a solid foundation in software development, algorithms and data structures, programming languages, and computer",1
../data/splits/test_new_data/test/ucqabpbo.json, other,1
../data/splits/test_new_data/test/qysqqr.json," faculty

 Text:'{'title': 'CS451 Course Syllabus - Design and Analysis of Algorithms ', 'summary': 'Instructor: Professor Timothy Chan Class Time: Tuesdays & Thursdays, 2-3:15pm Location: RLM 226 Prerequisites: CS 201 or equivalent.', 'links': ['http://www.cs.umd.edu/class/spring97/cs451/faq.html', '#course_info']}' 
 Classification: course

 Text:'{'",1
../data/splits/test_new_data/test/zjggyij.json, student,1
../data/splits/test_new_data/test/jfdjl.json," staff

 Text:'{'title': 'Biocomputing Group at the University of California, San Francisco', 'summary': 'The Biocomputing Group conducts research on computational biology and bioinformatics. We develop software for molecular modeling and drug design applications.', 'links': ['http://www.itsa.ucsf.edu/~biocomp/', '#people', 'http://www.itsa.ucsf.edu/~biocomp/publications.html']}' 
  Classification: faculty

 Text:'{'title': 'CS 495: Analysis of Alg",1
../data/splits/test_new_data/test/phbez.json, course,1
../data/splits/test_new_data/test/doihof.json, project,1
../data/splits/test_new_data/test/kgtrkmsz.json, faculty,1
../data/splits/test_new_data/test/uwnkyw.json," department

 Text:'{'title': ""Teaching: CS 514"", 'summary': '', 'links': ['http://www.cs.cornell.edu/courseinfo/cs/cs514', 'http://www.cs.cornell.edu/courseinfo/faculty/vogels', 'http://www.cs.cornell.edu/']}' 
 Classification: course

 Text:'{'title': 'Werner Vogels, Cornell CS Department', 'summary': 'He is responsible for CS 514: Practical Distributed",1
../data/splits/test_new_data/test/uvdoelf.json," course
",1
../data/splits/test_new_data/test/nfdrma.json, course,1
../data/splits/test_new_data/test/gnaju.json,,1
../data/splits/test_new_data/test/appjcc.json, course,1
../data/splits/test_new_data/test/pyywwcr.json, course,1
../data/splits/test_new_data/test/hvstwh.json, course,1
../data/splits/test_new_data/test/pnurvmuj.json, other,1
../data/splits/test_new_data/test/cifmtm.json, faculty,1
../data/splits/test_new_data/test/livhw.json, course,1
../data/splits/test_new_data/test/tzkasqnn.json," faculty

 Text:'{'title': 'Programming and Computer Science Department', 'summary': ""Date: Thu, 24 Oct 1996 03:57:21 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 08 Mar 1996 13:22:33 GMT Content-length: 2094 Programming and Computer Science Department at Clarkson University PCS Home Welcome to the home page of the Programming and Computer Science department at Clarkson University.",1
../data/splits/test_new_data/test/urhjkm.json, faculty,1
../data/splits/test_new_data/test/tnjlwzwb.json, staff,1
../data/splits/test_new_data/test/xvzmwpsh.json, department,1
../data/splits/test_new_data/test/tzzky.json, other,1
../data/splits/test_new_data/test/bgudhc.json, course,1
../data/splits/test_new_data/test/bbgkx.json, course,1
../data/splits/test_new_data/test/nwsqesmo.json, staff,1
../data/splits/test_new_data/test/umqzp.json, faculty,1
../data/splits/test_new_data/test/weuyrc.json," faculty

  Text: '{'title': 'Adjunct Professor of Computer Science ', 'summary': 'As an adjunct professor at the University of Southern California, I teach courses in computer science and engineering at both the undergraduate and graduate levels. I also contribute to research activities within the department, often collaborating with faculty on projects in my areas of expertise, which include software engineering, compilers, programming languages, and parallel algorithms. In addition to my academic responsibilities, I am currently involved in several industrial projects related to distributed computing and multimedia technologies.', 'links': ['https://",1
../data/splits/test_new_data/test/prlhb.json, course,1
../data/splits/test_new_data/test/dmiti.json," staff

  Text: '{'title': ""Lisa D. Cook"", 'summary': 'The Impact of Race on Research Group Membership: Evidence from the STEM Workforce. (Working paper) Understanding the Black-White Wage Gap Using Establishment and Employee-Level Data.', 'links': ['http://www.nber.org/people/cook', 'http://nber.org/', 'mailto:lisa_cook@harvard.edu']}' 
  Classification: staff

  Text: '{'title': ""Daniel",1
../data/splits/test_new_data/test/lvqkyij.json," other

  Text:'{'title': 'Professor Jeffery D. Ullman - Home Page', 'summary': 'I received the B.S. degree from Stanford University in 1973, and the M.S. and Ph.D. degrees from the University of California, Berkeley, in 1974 and 1976, respectively. I am a Member of the National Academy of Engineering.', 'links': ['http://www-db.stanford.edu/group/cs/faculty/ullman/', 'http://theory.",1
../data/splits/test_new_data/test/pmmpv.json, course,1
../data/splits/test_new_data/test/pfhqfrd.json, course,1
../data/splits/test_new_data/test/isxcfiva.json," faculty

 Text:'{'title': 'Department of Computer Science and Information Systems', 'summary': 'Welcome to the Department of Computer Science and Information Systems at UNC Charlotte. In this area, you will find information about our department, including our faculty, staff, students, courses, programs, and research activities.', 'links': ['http://www.csis.uncc.edu/facstaff.html', 'http://www.csis.uncc.edu/students.html', 'http://www.csis.uncc.edu/courses.html']",1
../data/splits/test_new_data/test/rngiu.json, other,1
../data/splits/test_new_data/test/ewlew.json, other,1
../data/splits/test_new_data/test/kegru.json," faculty
  
  Text:'{'title': 'NCSU Computer Science Faculty', 'summary': 'Department of Computer Science, North Carolina State University. Research and teaching in Computer Science at NCSU. Information for prospective students, faculty, and alumni.', 'links': ['http://www.cs.ncsu.edu/facstaff/index.html', 'http://www.cs.ncsu.edu/department/research.html', 'http://www.cs.ncsu.edu/department/index.html']}' 
 ",1
../data/splits/test_new_data/test/qmbrbf.json, other,1
../data/splits/test_new_data/test/tqofkoq.json," faculty
",1
../data/splits/test_new_data/test/lbokfzil.json, staff,1
../data/splits/test_new_data/test/zhncldpt.json, student,1
../data/splits/test_new_data/test/twfqhbrg.json, staff,1
../data/splits/test_new_data/test/ffczrnz.json, other,1
../data/splits/test_new_data/test/flectkq.json, faculty,1
../data/splits/test_new_data/test/aiqltd.json, faculty,1
../data/splits/test_new_data/test/rthigud.json, other,1
../data/splits/test_new_data/test/gtdarzt.json, other,1
../data/splits/test_new_data/test/mzajvh.json, course,1
../data/splits/test_new_data/test/xwdvabs.json, faculty,1
../data/splits/test_new_data/test/khcaied.json, project,1
../data/splits/test_new_data/test/ldwnvwx.json," student

 Text:'{'title': 'CS 406 Projects Spring 2011', 'summary': 'Date: Tue, 15 Feb 2011 18:23:15 GMT Server: Apache/2.2.16 (Unix) Content-type: text/html Last-modified: Tue, 15 Feb 2011 14:51:33 GMT Content-length: 9468 CS 406 Projects Spring 2011 Course Description Project Descri",1
../data/splits/test_new_data/test/lzooyy.json," faculty

 Text:'{'title': 'Distributed Systems Laboratory', 'summary': 'The Distributed Systems Laboratory in the Department of Computer Science is conducting research on middleware and distributed systems for applications such as web-based collaborative work, mobile computing, ubiquitous computing, and pervasive gaming. ', 'links': ['http://www.csl.unc.edu/', 'http://www.cs.unc.edu/~hughes/', 'http://www.cs.unc.edu/~watson/']}' 
 Classification: faculty",1
../data/splits/test_new_data/test/aaclkul.json, staff,1
../data/splits/test_new_data/test/tibnwoka.json," other

 Text:'{'title': 'Course Syllabus for CS 247B: Operating Systems', 'summary': 'The course is designed to give the student an understanding of modern operating systems concepts and techniques. It emphasizes both theoretical foundations and practical aspects, with particular focus on process management, memory management, file systems, security, and distributed systems.', 'links': ['http://www.cs.cmu.edu/~15703/', '#course-info']}' 
 Classification: course

 Text:'{'title': 'Bruce Maggs ', '",1
../data/splits/test_new_data/test/ewsktq.json, faculty,1
../data/splits/test_new_data/test/ycvkbx.json, department,1
../data/splits/test_new_data/test/wisos.json, student,1
../data/splits/test_new_data/test/bttjq.json, other,1
../data/splits/test_new_data/test/jzifdoy.json," faculty

 Text:'{'title': 'SCHEDULES OF CLASSES FOR THE SPRING TERM, 1997', 'summary': '', 'links': ['http://www.cs.cornell.edu/Info/Courses/courses.html#CS3120', 'http://www.cs.cornell.edu/Info/Courses/courses.html']}' 
 Classification: course

 Text:'{'title': 'CS 445/645: Parallel and Distributed Computing', 'summary",1
../data/splits/test_new_data/test/lndjiibk.json, faculty,1
../data/splits/test_new_data/test/pdwmhrga.json, course,1
../data/splits/test_new_data/test/fmqwylsg.json," staff

 Text:'{'title': ""Rodric Rabbah"", 'summary': ""Date: Thu, 01 Aug 1996 23:05:48 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Thu, 01 Aug 1996 17:52:53 GMT Content-length: 4075 Rodric Rabbah"", 'links': ['mailto:rrabbah@cs.utexas.edu', 'http://www.cs",1
../data/splits/test_new_data/test/hcxyp.json, course,1
../data/splits/test_new_data/test/ywrzvbyr.json," staff (TA)

 Text:'{'title': ""Lucas Meijer's Homepage"", 'summary': 'Last modified on: Fri Sep 20 1996 23:54:27 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Thu, 19 Sep 1996 20:54:27 GMT Content-length: 1808 Lucas Meijer's Homepage My personal Home Page. This page is under construction.', 'links': ['",1
../data/splits/test_new_data/test/uqvegan.json," course

 Text:'{'title': ""CS 3140, Operating Systems"", 'summary': ""Date: Tue, 26 Nov 1996 23:17:38 GMT Server: NCSA/1.5 Content-type: text/html CS 3140, Operating Systems This page is out of date; please check http://www.cs.cmu.edu/~15-314/ (Spring '96) for up to date information on course content and requirements. CS 3140, Operating Systems",1
../data/splits/test_new_data/test/bdwiu.json, course,1
../data/splits/test_new_data/test/hrshysyc.json," faculty
  
  Text: {'title': 'CS 547 - Parallel and Distributed Computing', 'summary': ""Date: Wed, 11 Dec 1996 21:31:42 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Thu, 20 Jun 1996 15:38:29 GMT Content-length: 7754 CS 547 - Parallel and Distributed Computing This course provides an introduction to the principles of",1
../data/splits/test_new_data/test/evegw.json, faculty,1
../data/splits/test_new_data/test/kdscbeoa.json, staff,1
../data/splits/test_new_data/test/tgiyn.json, course,1
../data/splits/test_new_data/test/iryynwmk.json,"

Text: '{'title': 'Roles and Responsibilities of Faculty', 'summary': ""Date: Tue, 05 Nov 1996 23:48:43 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 06 Sep 1996 17:00:17 GMT Content-length: 1585 Roles and Responsibilities of Faculty The primary responsibilities of all faculty members at the University are teaching,",1
../data/splits/test_new_data/test/lnjznbyx.json, project,1
../data/splits/test_new_data/test/cfsvmoen.json, course,1
../data/splits/test_new_data/test/suqfqzt.json, other,1
../data/splits/test_new_data/test/fjxpjfez.json," student 

 Text:'{'title': ""CS 514 / CS 614: Practical Distributed Systems"", 'summary': ""This course provides a hands-on introduction to the principles and practice of distributed systems. Topics include process communication, concurrent programming in distributed environments (threads and Remote Method Invocation), remote procedure call (RPC) mechanisms (DCE and CORBA), asynchronous message passing, naming services, replication and fault tolerance, concurrent objects and transactions."", 'links': ['http://www.cs.cornell.edu/~tjw/class/5",1
../data/splits/test_new_data/test/vukas.json, other,1
../data/splits/test_new_data/test/zoukpqm.json," staff or project or faculty or student or course?

Staff or project.",1
../data/splits/test_new_data/test/qfphl.json, faculty,1
../data/splits/test_new_data/test/gtjdqq.json," student

 Text:'{'title': 'CSCI 1301 - Intro to Programming I', 'summary': 'Course Description: This course introduces the fundamental concepts, techniques, and methodologies of computer programming using a high-level language. Topics include variables, arithmetic expressions, control structures (if statements, loops), arrays, functions, and pointers. The emphasis is on problem solving, algorithm development, and procedural coding with examples drawn from various application domains.', 'links': ['http://www.cs.trinity.edu/undergraduate/courses/course-des",1
../data/splits/test_new_data/test/aangjmn.json, other,1
../data/splits/test_new_data/test/yfygyu.json," faculty
  
Keywords: staff, project, other, faculty, department, student, course",1
../data/splits/test_new_data/test/rjukv.json," staff

 Text:'{'title': 'Gordon McKay', 'summary': ""I am a Professor in the Department of Computer Science at the University of Toronto, where I was appointed in 1974 after working for four years at the Bell Telephone Laboratories. I have taught many courses here including Operating Systems, Computer Graphics, and Algorithms for Multimedia Applications."", 'links': ['http://www.cs.toronto.edu/', 'http://www.cs.utoronto.ca/~gordon/', 'http://www.cs.utoronto.ca/~gordon/",1
../data/splits/test_new_data/test/trwuo.json," staff

  Text: '{'title': 'Sara McLaughlin', 'summary': 'The goal of my research is to design and analyze algorithms that can efficiently solve the difficult problems that arise in practice. Some current projects are approximate graph partitioning, approximation algorithms for scheduling, and randomized algorithms for network routing and load balancing.', 'links': ['http://www-unix.mcs.st-and.ac.uk/~saramc/', 'http://www-unix.mcs.st-and.ac.uk/people/sarah/Research.html#",1
../data/splits/test_new_data/test/jwawqn.json, student,1
../data/splits/test_new_data/test/vgyes.json, other,1
../data/splits/test_new_data/test/yfowe.json, course,1
../data/splits/test_new_data/test/kzhkaelo.json," other

 Text:'{'title': 'CS417: Data Structures and Algorithms (Fall 2001)', 'summary': ""Date: Mon, 3 Dec 2001 16:22:15 GMT Server: NCSA/1.6 Content-type: text/html Last-modified: Wed, 28 Nov 2001 11:27:49 GMT Content-length: 3388 CS417: Data Structures and Algorithms (Fall 2001)",1
../data/splits/test_new_data/test/ubpfdjg.json," staff

 Text: '{'title': 'CSE 345 -- Computer Architecture and Organization', 'summary': 'The instructor is Jaejin Kim from the Department of Electrical Engineering and Computer Science. This page includes a syllabus, assignments, and lecture notes.', 'links': ['http://www/cs.calstate.edu/~cse345/course.html#syllabus', '#handouts']}' 
  Classification: course

 Text: '{'title': 'Yahoo! -- CS Department at University of California, Berkeley', '",1
../data/splits/test_new_data/test/xiyialqk.json, other,1
../data/splits/test_new_data/test/vgkqf.json, other,1
../data/splits/test_new_data/test/ijkhegq.json, faculty,1
../data/splits/test_new_data/test/udfqv.json, staff,1
../data/splits/test_new_data/test/fndgjmzm.json, other,1
../data/splits/test_new_data/test/arwvjftm.json," faculty

 Text:'{'title': 'Eva Lee', 'summary': 'Currently I work on the area of network performance and reliability issues, and the development of new optimization techniques for high-performance computing systems.', 'links': ['http://www.cs.uiuc.edu/~eelee/', 'http://www.cs.uiuc.edu/~eelee/Publications/index.html']}' 
 Classification: faculty

 Text:'{'title': 'Amin Vahdat', 'summary': 'Date: Fri, 20 Jun 1997",1
../data/splits/test_new_data/test/qetpato.json, course,1
../data/splits/test_new_data/test/veacz.json," course 
",1
../data/splits/test_new_data/test/wkqvj.json," course

 Text:'{'title': 'Programming Languages Course - Spring Semester ', 'summary': '', 'links': []}' 
 Classification: course",1
../data/splits/test_new_data/test/macgmms.json, staff,1
../data/splits/test_new_data/test/mrqhsday.json, other,1
../data/splits/test_new_data/test/qfyyq.json, other,1
../data/splits/test_new_data/test/wqrxuql.json, other,1
../data/splits/test_new_data/test/nsigmjh.json, project,1
../data/splits/test_new_data/test/aigkvvw.json," other

  Text: {'title': ""Department of Computer Science"", 'summary': ""Date: Fri, 29 Nov 1996 18:33:33 GMT Server: NCSA/1.5 Content-type: text/html Last-Modified: Thu, 07 Nov 1996 13:25:49 GMT Department of Computer Science University at Albany, State University of New York Department of Computer Science"", 'links': ['http://www.albany.edu/cs/', 'http://www",1
../data/splits/test_new_data/test/tooal.json, other,1
../data/splits/test_new_data/test/zudeebif.json," other

 Text:'{'title': 'Brad Calder', 'summary': 'I am a Ph.D. student in the Computational Geometry Group at the University of Waterloo, working under Dr. Kari Pulkkinen. My main research interests lie in the areas of geometric computation and robotics, but I also have an interest in parallel algorithms and software development.', 'links': ['http://www.cs.uwaterloo.ca/faculty/calderb/', 'http://www.cs.uwaterloo.ca/~kari/?p=home', 'http",1
../data/splits/test_new_data/test/nlzggd.json, course,1
../data/splits/test_new_data/test/blobw.json, course,1
../data/splits/test_new_data/test/ixoubp.json, other,1
../data/splits/test_new_data/test/qgzfwk.json, faculty,1
../data/splits/test_new_data/test/plrzpl.json," faculty

 Text: '{'title': ""CS 107 - Introduction to Programming and Problem Solving"", 'summary': ""Course syllabus with links to sample programs, assignments, quizzes, and exams. This course introduces students to the field of Computer Science through a combination of problem-solving techniques, programming projects, and examples using Python."", 'links': ['http://www.cs.ucdavis.edu/~cs107/syllabus.html', '#resources']}' 
  Classification: course

 Text: '{'title",1
../data/splits/test_new_data/test/sbdvyks.json, other,1
../data/splits/test_new_data/test/vteob.json, staff,1
../data/splits/test_new_data/test/xlgkek.json," staff

 Text: '{'title': 'David A. Patterson', 'summary': 'Current Research Interests Computer Architecture, Parallel Computation, Fault-Tolerant Computing, Algorithms for Machine Learning', 'links': ['http://www.cs.berkeley.edu/~pattrdn/pubs.html#SOFT', '#CV', 'http://www.cs.berkeley.edu/~pattrdn/Research/Papers/']}' 
  Classification: faculty

 Text: '{'title': 'CS Course Descriptions', 'summary':",1
../data/splits/test_new_data/test/mlylezz.json, course,1
../data/splits/test_new_data/test/vpiwso.json, other,1
../data/splits/test_new_data/test/yzqamu.json," faculty

 Text: '{'title': 'CS 592C: Advanced Operating Systems', 'summary': 'This course will study advanced operating systems topics, including file systems and disk scheduling, distributed shared memory, message passing, remote procedure call, protection and security mechanisms, virtual machines, distributed operating systems, and operating system support for real-time systems. Specific topics may vary from year to year.', 'links': ['http://www.cs.ubc.ca/', '#course_descr']}' 
 Classification: course",1
../data/splits/test_new_data/test/lalle.json, faculty,1
../data/splits/test_new_data/test/gzcicjd.json," faculty

 Text:'{'title': 'C++ Library Reference Summary', 'summary': 'Date: Tue, 26 Nov 1996 01:37:54 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 15 Nov 1996 13:28:20 GMT C++ Library Reference Summary', 'links': []}'
  Classification: other

 Text:'{'title': 'CS 427: Foundations of Computer Science II', 'summary",1
../data/splits/test_new_data/test/shabqkpo.json," faculty

 Text:'{'title': 'CS Course Descriptions', 'summary': ""Date: Thu, 28 Nov 1996 07:03:58 GMT Server: NCSA/1.5 Content-type: text/html Last-modified: Fri, 06 Sep 1996 22:55:24 GMT Content-length: 2421 CS Course Descriptions Introduction to Computer Science I and II"", ""Introduction to Programming"", Operating Systems"", ""Computer Architecture"", ""Compiler Construction",1
../data/splits/test_new_data/test/mgapfvg.json, project,1
../data/splits/test_new_data/test/bzthieu.json," department

 Text:'{'title': 'Lecture Notes for CS280', 'summary': 'The following are lecture notes from the course CS280, Parallel and Distributed Computing at the University of Illinois at Urbana-Champaign. These notes were compiled by a student who took the class in Spring 1995; they do not necessarily reflect the views or opinions of the instructors or the CS department.', 'links': ['http://www.cs.uiuc.edu/class/cs280/notes/'
 Text:'{'title': 'Computer",1
../data/splits/test_new_data/test/xmvvel.json, project,1
../data/splits/test_new_data/test/aizdnscx.json, other,1
../data/splits/test_new_data/test/bvnniatg.json," other (as it doesn't fit in any of the categories specifically)

The text ""Assignment 2"" falls under the category of ""course"". Although not explicitly mentioning a course, this is an academic task assigned to students as part of their curriculum.",1
../data/splits/test_new_data/test/bgxblaq.json, faculty,1
../data/splits/test_new_data/test/vgflj.json," course

 Text:'{'title': 'Course Syllabus', 'summary': 'This syllabus is a brief outline of the content and schedule for this semester, including the topics covered in each chapter, assignments, exams, etc., based on the textbook ""C++: The Complete Reference"", fourth edition. ', 'links': ['http://www2.bates.edu/~csc/coursepages/syllabi.html', '#top']}' 
  Classification: course

 Text:'{'title': 'Distributed Systems - Course Outline', 'summary':",1
../data/splits/test_new_data/test/rcyogl.json, course,1
../data/splits/test_new_data/test/ygrgy.json, course,1
../data/splits/test_new_data/test/zemgq.json, faculty,1
../data/splits/test_new_data/test/zxexuw.json, faculty,1
../data/splits/test_new_data/test/yjtubjn.json, other,1
../data/splits/test_new_data/test/szzsbzp.json, staff or project?,1
../data/splits/test_new_data/test/wrwgeb.json," staff

 Text: {'title': 'The Project Scheduler', 'summary': ""I provide the following services to help you coordinate your project schedule:\n1. I can send out a message to all the members of the project, asking them for their input on an approximate start and end date for each phase.\n2. After collecting this information, I will generate a calendar which displays the tasks/activities in a clear manner.\n3. I can automatically adjust the deadlines depending upon the estimated duration of activities.\n4. You can use this online system to view the project's schedule."", 'links':",1
../data/splits/test_new_data/test/rayfcgh.json, faculty,1
../data/splits/test_new_data/test/uupkms.json, staff,1
../data/splits/test_new_data/test/dfuhpn.json," course

 The text is about staff, project, other, faculty, department, student, and course. However, it doesn't contain enough context to confidently classify the entirety of the given text into one category. Could you please provide more examples or a longer text passage for better classification?",1
../data/splits/test_new_data/test/jyffkgyk.json," other

 Text:'{'title': 'Gary Bishop, MSc, DPhil (Oxon)', 'summary': 'I am a Senior Research Fellow in the Department of Computer Science at the University of Manchester Institute of Science and Technology (UMIST). I have been an academic member of staff since 1984. My research interests include computer networking, distributed systems, and programming languages.', 'links': ['http://www.cs.man.ac.uk/~gb/', 'http://www-cs-students.eng.umd.edu/class/spring96/cis",1
../data/splits/test_new_data/test/tomluz.json, staff,1
../data/splits/test_new_data/test/wzmiky.json, staff,1
../data/splits/test_new_data/test/ewnonvxy.json, other,1
../data/splits/test_new_data/test/ctfljg.json, faculty,1
../data/splits/test_new_data/test/rxzeli.json," course

 Based on the provided text snippets, I classify them as follows:
staff - 1
project - 1
other - 1
faculty - 1
department - 1
student - 1
course - 4",1
../data/splits/test_new_data/test/reraeopq.json, other,1
../data/splits/test_new_data/test/czvftspe.json, course,1
../data/splits/test_new_data/test/dyzbzmd.json, other,1
../data/splits/test_new_data/test/zqaau.json, other,1
