docid,predicted_class
./data/splits/test_new\test\krjly.json,course
./data/splits/test_new\test\ksbke.json,course
./data/splits/test_new\test\ksglvhbn.json,department
./data/splits/test_new\test\kskwfq.json,course
./data/splits/test_new\test\kspcm.json,course
./data/splits/test_new\test\ksuan.json,project
./data/splits/test_new\test\ktjhyivf.json,course
./data/splits/test_new\test\ktmvcnv.json,project
./data/splits/test_new\test\kubbcel.json,faculty
./data/splits/test_new\test\kucnbni.json,faculty
./data/splits/test_new\test\kuecr.json,course
./data/splits/test_new\test\kulinjxp.json,course
./data/splits/test_new\test\kuwjxt.json,course
./data/splits/test_new\test\kvals.json,course
./data/splits/test_new\test\kvtlipjh.json,course
./data/splits/test_new\test\kvxrm.json,course
./data/splits/test_new\test\kwmbjag.json,course
./data/splits/test_new\test\kxbknr.json,course
./data/splits/test_new\test\kxckdvl.json,project
./data/splits/test_new\test\kxkilvn.json,other
./data/splits/test_new\test\kxwsy.json,course
./data/splits/test_new\test\kydoocvs.json,course
./data/splits/test_new\test\kypnmal.json,faculty
./data/splits/test_new\test\kyughy.json,course
./data/splits/test_new\test\kzgrf.json,project
./data/splits/test_new\test\kzhkaelo.json,course
./data/splits/test_new\test\kztyatd.json,course
./data/splits/test_new\test\kzvrrq.json,other
./data/splits/test_new\test\laazymrn.json,department
./data/splits/test_new\test\lafkhdc.json,course
./data/splits/test_new\test\lalle.json,course
./data/splits/test_new\test\lawengc.json,course
./data/splits/test_new\test\lawhfzt.json,course
./data/splits/test_new\test\lbbfjhf.json,student
./data/splits/test_new\test\lbiaen.json,course
./data/splits/test_new\test\lbokfzil.json,department
./data/splits/test_new\test\lclvhfy.json,course
./data/splits/test_new\test\lcnosc.json,course
./data/splits/test_new\test\lcuod.json,course
./data/splits/test_new\test\ldwcriio.json,course
./data/splits/test_new\test\ldwnvwx.json,student
./data/splits/test_new\test\ldwvc.json,course
./data/splits/test_new\test\lexfksko.json,course
./data/splits/test_new\test\lftxjvs.json,course
./data/splits/test_new\test\lfukf.json,student
./data/splits/test_new\test\lfuutmdo.json,other
./data/splits/test_new\test\lfzwtjn.json,other
./data/splits/test_new\test\lgzaacv.json,course
./data/splits/test_new\test\lgztt.json,course
./data/splits/test_new\test\lhecwea.json,other
./data/splits/test_new\test\lhmqz.json,project
./data/splits/test_new\test\lhyku.json,other
./data/splits/test_new\test\livhw.json,course
./data/splits/test_new\test\livtdd.json,student
./data/splits/test_new\test\ljqcj.json,course
./data/splits/test_new\test\ljylnd.json,course
./data/splits/test_new\test\lkhsef.json,department
./data/splits/test_new\test\lknwvokt.json,course
./data/splits/test_new\test\lkyjhgjr.json,project
./data/splits/test_new\test\llsokyh.json,course
./data/splits/test_new\test\lmobyly.json,department
./data/splits/test_new\test\lndjiibk.json,faculty
./data/splits/test_new\test\lnezhnb.json,department
./data/splits/test_new\test\lnjznbyx.json,faculty
./data/splits/test_new\test\lnstrg.json,department
./data/splits/test_new\test\lobyn.json,course
./data/splits/test_new\test\loflw.json,course
./data/splits/test_new\test\lohsn.json,course
./data/splits/test_new\test\lomurthi.json,department
./data/splits/test_new\test\lpqqysth.json,course
./data/splits/test_new\test\lptrnbd.json,other
./data/splits/test_new\test\lpzykg.json,student
./data/splits/test_new\test\lqomt.json,course
./data/splits/test_new\test\lquduym.json,project
./data/splits/test_new\test\lsfqtx.json,other
./data/splits/test_new\test\lsmbvcgc.json,student
./data/splits/test_new\test\lswtmup.json,faculty
./data/splits/test_new\test\ltwcnxe.json,project
./data/splits/test_new\test\ltxmyss.json,course
./data/splits/test_new\test\lvaetsrg.json,course
./data/splits/test_new\test\lvqkyij.json,project
./data/splits/test_new\test\lwhudcyk.json,faculty
./data/splits/test_new\test\lwvwd.json,department
./data/splits/test_new\test\lwzgs.json,course
./data/splits/test_new\test\lxgov.json,project
./data/splits/test_new\test\lxhpien.json,course
./data/splits/test_new\test\lxmezm.json,course
./data/splits/test_new\test\lxnadu.json,student
./data/splits/test_new\test\lxqvv.json,department
./data/splits/test_new\test\lxvgk.json,course
./data/splits/test_new\test\lxzsc.json,project
./data/splits/test_new\test\lyjtcwqm.json,other
./data/splits/test_new\test\lynsj.json,staff
./data/splits/test_new\test\lzooyy.json,department
./data/splits/test_new\test\lzqgc.json,course
./data/splits/test_new\test\lzqquih.json,course
./data/splits/test_new\test\lzybo.json,project
./data/splits/test_new\test\mabprrc.json,department
./data/splits/test_new\test\macgmms.json,project
./data/splits/test_new\test\macjz.json,course
./data/splits/test_new\test\maktwrg.json,course
./data/splits/test_new\test\mbfpm.json,department
./data/splits/test_new\test\mbyfebju.json,department
./data/splits/test_new\test\mcfjym.json,course
./data/splits/test_new\test\mdfbugu.json,student
./data/splits/test_new\test\mdqybvdc.json,course
./data/splits/test_new\test\meqmm.json,course
./data/splits/test_new\test\metwifo.json,course
./data/splits/test_new\test\mfdsqlg.json,department
./data/splits/test_new\test\mfkaijyg.json,course
./data/splits/test_new\test\mfowj.json,project
./data/splits/test_new\test\mfpqw.json,student
./data/splits/test_new\test\mfryd.json,student
./data/splits/test_new\test\mgapfvg.json,project
./data/splits/test_new\test\mgaymm.json,course
./data/splits/test_new\test\mgqqsxli.json,course
./data/splits/test_new\test\mgvpscd.json,other
./data/splits/test_new\test\mhxvauhj.json,student
./data/splits/test_new\test\mlylezz.json,course
./data/splits/test_new\test\mmigvvwa.json,staff
./data/splits/test_new\test\mmizx.json,project
./data/splits/test_new\test\mmlrd.json,faculty
./data/splits/test_new\test\mmtvoq.json,course
./data/splits/test_new\test\mmuuo.json,course
./data/splits/test_new\test\mnjwv.json,course
./data/splits/test_new\test\mnrzhw.json,course
./data/splits/test_new\test\moesglp.json,course
./data/splits/test_new\test\moksh.json,course
./data/splits/test_new\test\mpejiarb.json,faculty
./data/splits/test_new\test\mpgisgc.json,course
./data/splits/test_new\test\mphlxz.json,project
./data/splits/test_new\test\mqfmt.json,course
./data/splits/test_new\test\mqfpyvdb.json,staff
./data/splits/test_new\test\mqncr.json,department
./data/splits/test_new\test\mqxwc.json,course
./data/splits/test_new\test\mrqhsday.json,course
./data/splits/test_new\test\msvrcfr.json,course
./data/splits/test_new\test\mtsglnze.json,staff
./data/splits/test_new\test\mtzuqdqc.json,student
./data/splits/test_new\test\mudeyg.json,course
./data/splits/test_new\test\muncc.json,staff
./data/splits/test_new\test\muuzsqc.json,course
./data/splits/test_new\test\muxhh.json,project
./data/splits/test_new\test\mvhtl.json,faculty
./data/splits/test_new\test\mvjyf.json,student
./data/splits/test_new\test\mvlaq.json,course
./data/splits/test_new\test\mvxmadyv.json,student
./data/splits/test_new\test\mvzdvi.json,project
./data/splits/test_new\test\mwejx.json,other
./data/splits/test_new\test\mxcxhcl.json,course
./data/splits/test_new\test\mxrcuqy.json,course
./data/splits/test_new\test\myipwh.json,course
./data/splits/test_new\test\myzizsmt.json,course
./data/splits/test_new\test\mzajvh.json,course
./data/splits/test_new\test\mzguliw.json,department
./data/splits/test_new\test\mziqqxrl.json,other
./data/splits/test_new\test\nbvsh.json,course
./data/splits/test_new\test\ncnaj.json,department
./data/splits/test_new\test\ncnwm.json,project
./data/splits/test_new\test\nefxpthf.json,other
./data/splits/test_new\test\nfdrma.json,course
./data/splits/test_new\test\nfixgpu.json,faculty
./data/splits/test_new\test\nfntx.json,other
./data/splits/test_new\test\ngiwn.json,course
./data/splits/test_new\test\nhumd.json,department
./data/splits/test_new\test\niiskl.json,course
./data/splits/test_new\test\niizdbw.json,faculty
./data/splits/test_new\test\nimbgu.json,course
./data/splits/test_new\test\nizpnfpt.json,department
./data/splits/test_new\test\njcit.json,course
./data/splits/test_new\test\njesic.json,course
./data/splits/test_new\test\nksrwz.json,course
./data/splits/test_new\test\nkury.json,course
./data/splits/test_new\test\nkxxa.json,course
./data/splits/test_new\test\nlxxo.json,department
./data/splits/test_new\test\nlzggd.json,project
./data/splits/test_new\test\nmhpr.json,student
./data/splits/test_new\test\nnccrkk.json,course
./data/splits/test_new\test\nodjvh.json,student
./data/splits/test_new\test\nqhxy.json,project
./data/splits/test_new\test\nqnor.json,student
./data/splits/test_new\test\nrkvfmyh.json,other
./data/splits/test_new\test\nrqtkx.json,other
./data/splits/test_new\test\nsigmjh.json,faculty
./data/splits/test_new\test\nsixfrwy.json,course
./data/splits/test_new\test\ntrfeys.json,other
./data/splits/test_new\test\nttawca.json,department
./data/splits/test_new\test\nugwhj.json,project
./data/splits/test_new\test\nummeoic.json,department
./data/splits/test_new\test\nutlkn.json,staff
./data/splits/test_new\test\nuurfy.json,student
./data/splits/test_new\test\nvmngy.json,project
./data/splits/test_new\test\nvyekh.json,department
./data/splits/test_new\test\nwjkcjbp.json,project
./data/splits/test_new\test\nwqios.json,other
./data/splits/test_new\test\nwsqesmo.json,project
./data/splits/test_new\test\nyqbs.json,course
./data/splits/test_new\test\nzoti.json,faculty
./data/splits/test_new\test\oaabx.json,department
./data/splits/test_new\test\oarjpfa.json,course
./data/splits/test_new\test\oatzro.json,course
./data/splits/test_new\test\obdwbbir.json,course
./data/splits/test_new\test\obkxqf.json,course
./data/splits/test_new\test\oceonvf.json,other
./data/splits/test_new\test\ocpni.json,course
./data/splits/test_new\test\odgedcwl.json,department
./data/splits/test_new\test\odngwf.json,course
./data/splits/test_new\test\oecphzmr.json,faculty
./data/splits/test_new\test\oehiy.json,course
./data/splits/test_new\test\ofewooh.json,course
./data/splits/test_new\test\ofkcidqa.json,course
./data/splits/test_new\test\ogkbg.json,project
./data/splits/test_new\test\ogtvbzty.json,course
./data/splits/test_new\test\ohvniioj.json,faculty
./data/splits/test_new\test\oikri.json,student
./data/splits/test_new\test\ojpivf.json,faculty
./data/splits/test_new\test\ojwsr.json,course
./data/splits/test_new\test\okiin.json,faculty
./data/splits/test_new\test\okjyrnjo.json,department
./data/splits/test_new\test\okpobjnf.json,staff
./data/splits/test_new\test\oktyq.json,department
./data/splits/test_new\test\olbqqcm.json,department
./data/splits/test_new\test\olyhatok.json,project
./data/splits/test_new\test\omfea.json,course
./data/splits/test_new\test\omvawb.json,course
./data/splits/test_new\test\ondlxia.json,department
./data/splits/test_new\test\oneaef.json,department
./data/splits/test_new\test\onxtxl.json,department
./data/splits/test_new\test\ooipyor.json,student
./data/splits/test_new\test\oosiq.json,department
./data/splits/test_new\test\ootxjgh.json,student
./data/splits/test_new\test\oouybbn.json,student
./data/splits/test_new\test\oovhs.json,other
./data/splits/test_new\test\opklki.json,other
./data/splits/test_new\test\opxnfsb.json,faculty
./data/splits/test_new\test\orhfuocp.json,course
./data/splits/test_new\test\orjro.json,course
./data/splits/test_new\test\ortvnlou.json,project
./data/splits/test_new\test\oruixd.json,other
./data/splits/test_new\test\otajs.json,project
./data/splits/test_new\test\otbmgnv.json,project
./data/splits/test_new\test\oujqzhsy.json,course
./data/splits/test_new\test\oumtq.json,project
./data/splits/test_new\test\ouyuwu.json,faculty
./data/splits/test_new\test\ovfkp.json,project
./data/splits/test_new\test\ovtoilww.json,staff
./data/splits/test_new\test\ovzunke.json,course
./data/splits/test_new\test\owlrody.json,course
./data/splits/test_new\test\owscy.json,department
./data/splits/test_new\test\owvpwso.json,department
./data/splits/test_new\test\oxaepx.json,course
./data/splits/test_new\test\oxvcgj.json,project
./data/splits/test_new\test\oyfvhply.json,department
./data/splits/test_new\test\oyknedm.json,course
./data/splits/test_new\test\oyuuo.json,project
./data/splits/test_new\test\oyvbwwkp.json,faculty
./data/splits/test_new\test\paorb.json,other
./data/splits/test_new\test\pbawnp.json,course
./data/splits/test_new\test\pbgmp.json,staff
./data/splits/test_new\test\pbkzt.json,other
./data/splits/test_new\test\pbmbnsmg.json,course
./data/splits/test_new\test\pcfxm.json,course
./data/splits/test_new\test\pcjsleru.json,project
./data/splits/test_new\test\pcniublf.json,faculty
./data/splits/test_new\test\pcunh.json,project
./data/splits/test_new\test\pdkbg.json,student
./data/splits/test_new\test\pdmah.json,faculty
./data/splits/test_new\test\pdmpmk.json,other
./data/splits/test_new\test\pdqqm.json,project
./data/splits/test_new\test\pdwmhrga.json,course
./data/splits/test_new\test\pejbfu.json,course
./data/splits/test_new\test\pfhqfrd.json,faculty
./data/splits/test_new\test\pfuoqee.json,faculty
./data/splits/test_new\test\pfwwd.json,course
./data/splits/test_new\test\pgtdgqa.json,course
./data/splits/test_new\test\pgtrzghe.json,other
./data/splits/test_new\test\phbez.json,department
./data/splits/test_new\test\phdommor.json,course
./data/splits/test_new\test\phiccyjo.json,project
./data/splits/test_new\test\phidq.json,course
./data/splits/test_new\test\piepnnef.json,project
./data/splits/test_new\test\pieuuqju.json,faculty
./data/splits/test_new\test\pinguqo.json,course
./data/splits/test_new\test\pisti.json,faculty
./data/splits/test_new\test\pizzvke.json,project
./data/splits/test_new\test\pjnrhtd.json,department
./data/splits/test_new\test\pjnwjfgw.json,student
./data/splits/test_new\test\pjxvuupt.json,course
./data/splits/test_new\test\pkbni.json,student
./data/splits/test_new\test\pkvviu.json,course
./data/splits/test_new\test\pkxxb.json,course
./data/splits/test_new\test\plbcxaf.json,course
./data/splits/test_new\test\plcks.json,other
./data/splits/test_new\test\plddbm.json,course
./data/splits/test_new\test\plkwghja.json,course
./data/splits/test_new\test\plnsnh.json,course
./data/splits/test_new\test\plrzpl.json,course
./data/splits/test_new\test\plwcqfga.json,other
./data/splits/test_new\test\pmmpv.json,department
./data/splits/test_new\test\pmneprn.json,other
./data/splits/test_new\test\pmtwul.json,course
./data/splits/test_new\test\pnblr.json,other
./data/splits/test_new\test\pnurvmuj.json,course
./data/splits/test_new\test\pobhzrg.json,course
./data/splits/test_new\test\pohzzvig.json,other
./data/splits/test_new\test\pomrzubt.json,course
./data/splits/test_new\test\ponim.json,course
./data/splits/test_new\test\ponpbpet.json,department
./data/splits/test_new\test\pottb.json,course
./data/splits/test_new\test\povhh.json,student
./data/splits/test_new\test\ppewcgla.json,course
./data/splits/test_new\test\pqowg.json,student
./data/splits/test_new\test\prhhoulq.json,course
./data/splits/test_new\test\prlhb.json,course
./data/splits/test_new\test\psenda.json,faculty
./data/splits/test_new\test\psenoob.json,project
./data/splits/test_new\test\pspktcof.json,student
./data/splits/test_new\test\psrjytzy.json,course
./data/splits/test_new\test\psvlaxwd.json,project
./data/splits/test_new\test\psvry.json,course
./data/splits/test_new\test\ptfmkkg.json,project
./data/splits/test_new\test\purnf.json,course
./data/splits/test_new\test\pvyjdfvh.json,course
./data/splits/test_new\test\pwrwosjh.json,course
./data/splits/test_new\test\pxcwhekn.json,course
./data/splits/test_new\test\pxkrm.json,course
./data/splits/test_new\test\pyepcme.json,course
./data/splits/test_new\test\pyiphyg.json,course
./data/splits/test_new\test\pytglao.json,staff
./data/splits/test_new\test\pyywwcr.json,course
./data/splits/test_new\test\pzaevn.json,project
./data/splits/test_new\test\pzfsl.json,department
./data/splits/test_new\test\pzidtqlv.json,course
./data/splits/test_new\test\pznqy.json,project
./data/splits/test_new\test\qajnzy.json,course
./data/splits/test_new\test\qapnjtpf.json,course
./data/splits/test_new\test\qbbtusu.json,course
./data/splits/test_new\test\qbhrsv.json,faculty
./data/splits/test_new\test\qbqrkpx.json,project
./data/splits/test_new\test\qcaet.json,faculty
./data/splits/test_new\test\qcaljay.json,faculty
./data/splits/test_new\test\qdhikrl.json,course
./data/splits/test_new\test\qetmh.json,project
./data/splits/test_new\test\qetpato.json,course
./data/splits/test_new\test\qexjy.json,course
./data/splits/test_new\test\qfphl.json,department
./data/splits/test_new\test\qfxbal.json,faculty
./data/splits/test_new\test\qfyyq.json,course
./data/splits/test_new\test\qfzzfcr.json,course
./data/splits/test_new\test\qgxpftrc.json,course
./data/splits/test_new\test\qgzfwk.json,department
./data/splits/test_new\test\qhaov.json,course
./data/splits/test_new\test\qhfvar.json,other
./data/splits/test_new\test\qhjnp.json,course
./data/splits/test_new\test\qiovk.json,course
./data/splits/test_new\test\qiswj.json,course
./data/splits/test_new\test\qjaaazpc.json,other
./data/splits/test_new\test\qjimegkq.json,staff
./data/splits/test_new\test\qjjlm.json,other
./data/splits/test_new\test\qjpdfr.json,other
./data/splits/test_new\test\qkhtsm.json,student
./data/splits/test_new\test\qkqvjt.json,department
./data/splits/test_new\test\qmbrbf.json,course
./data/splits/test_new\test\qmosutu.json,course
./data/splits/test_new\test\qnoufgn.json,staff
./data/splits/test_new\test\qnsjufb.json,course
./data/splits/test_new\test\qobxesvq.json,course
./data/splits/test_new\test\qolyb.json,course
./data/splits/test_new\test\qovhvrh.json,other
./data/splits/test_new\test\qqfdj.json,other
./data/splits/test_new\test\qqpjjl.json,course
./data/splits/test_new\test\qqvkpysh.json,course
./data/splits/test_new\test\qqxkdezo.json,department
./data/splits/test_new\test\qraso.json,student
./data/splits/test_new\test\qraxhjys.json,project
./data/splits/test_new\test\qrbuxab.json,course
./data/splits/test_new\test\qripfz.json,course
./data/splits/test_new\test\qruaqyip.json,course
./data/splits/test_new\test\qrvoln.json,course
./data/splits/test_new\test\qtdrqcai.json,other
./data/splits/test_new\test\qtfpnpr.json,student
./data/splits/test_new\test\qtishmb.json,faculty
./data/splits/test_new\test\qtwwz.json,student
./data/splits/test_new\test\quatg.json,course
./data/splits/test_new\test\quptkflk.json,department
./data/splits/test_new\test\quyjp.json,course
./data/splits/test_new\test\qvgvh.json,course
./data/splits/test_new\test\qvkigj.json,course
./data/splits/test_new\test\qvxwlws.json,project
./data/splits/test_new\test\qwhqbqtr.json,course
./data/splits/test_new\test\qxdrhk.json,course
./data/splits/test_new\test\qxltpmh.json,faculty
./data/splits/test_new\test\qxuwjkk.json,student
./data/splits/test_new\test\qxxqr.json,department
./data/splits/test_new\test\qxyitrll.json,course
./data/splits/test_new\test\qygqm.json,course
./data/splits/test_new\test\qysqqr.json,course
./data/splits/test_new\test\qzajgt.json,course
./data/splits/test_new\test\qzmjh.json,other
./data/splits/test_new\test\qzpupxt.json,course
./data/splits/test_new\test\rayfcgh.json,faculty
./data/splits/test_new\test\rbsvykbl.json,course
./data/splits/test_new\test\rbylaaw.json,student
./data/splits/test_new\test\rbzxmg.json,department
./data/splits/test_new\test\rcdphl.json,course
./data/splits/test_new\test\rcxfcogj.json,faculty
./data/splits/test_new\test\rcyogl.json,course
./data/splits/test_new\test\rdhezzsl.json,student
./data/splits/test_new\test\rdnmnzrc.json,course
./data/splits/test_new\test\rdovq.json,course
./data/splits/test_new\test\rdqpjqlx.json,faculty
./data/splits/test_new\test\redifgfj.json,student
./data/splits/test_new\test\reraeopq.json,project
./data/splits/test_new\test\reukyfwa.json,department
./data/splits/test_new\test\rfdzm.json,faculty
./data/splits/test_new\test\rfiabezw.json,faculty
./data/splits/test_new\test\rfnxfuk.json,department
./data/splits/test_new\test\rhrilmb.json,department
./data/splits/test_new\test\rhsep.json,faculty
./data/splits/test_new\test\riagwy.json,student
./data/splits/test_new\test\rieafyrm.json,course
./data/splits/test_new\test\rioljwtj.json,other
./data/splits/test_new\test\rixsxfif.json,faculty
./data/splits/test_new\test\rjbqqdw.json,faculty
./data/splits/test_new\test\rjhmytnw.json,course
./data/splits/test_new\test\rjkqlkz.json,course
./data/splits/test_new\test\rjqcds.json,course
./data/splits/test_new\test\rjukv.json,project
./data/splits/test_new\test\rkatx.json,student
./data/splits/test_new\test\rkmxdpsz.json,faculty
./data/splits/test_new\test\rkokgno.json,student
./data/splits/test_new\test\rlnave.json,course
./data/splits/test_new\test\rlnxbkvn.json,project
./data/splits/test_new\test\rlspsv.json,faculty
./data/splits/test_new\test\rlyhuzi.json,other
./data/splits/test_new\test\rmdyewrl.json,other
./data/splits/test_new\test\rmwiu.json,course
./data/splits/test_new\test\rmxyhbk.json,course
./data/splits/test_new\test\rngiu.json,student
./data/splits/test_new\test\rnhzudzg.json,other
./data/splits/test_new\test\rnosomvv.json,student
./data/splits/test_new\test\rntfgee.json,project
./data/splits/test_new\test\roisjft.json,department
./data/splits/test_new\test\rosxu.json,student
./data/splits/test_new\test\rowjm.json,other
./data/splits/test_new\test\rpidkd.json,faculty
./data/splits/test_new\test\rpukwtef.json,course
./data/splits/test_new\test\rpwonk.json,course
./data/splits/test_new\test\rqabbch.json,student
./data/splits/test_new\test\rqbxxl.json,course
./data/splits/test_new\test\rqdpssq.json,other
./data/splits/test_new\test\rqocwhxu.json,course
./data/splits/test_new\test\rrgpppop.json,department
./data/splits/test_new\test\rseuer.json,course
./data/splits/test_new\test\rsfebueu.json,faculty
./data/splits/test_new\test\rszjd.json,other
./data/splits/test_new\test\rtdgpvlc.json,project
./data/splits/test_new\test\rtdhifk.json,course
./data/splits/test_new\test\rtdiyzd.json,course
./data/splits/test_new\test\rteuy.json,course
./data/splits/test_new\test\rthigud.json,other
./data/splits/test_new\test\rujnpfdv.json,course
./data/splits/test_new\test\rusorxq.json,project
./data/splits/test_new\test\ruxgzeax.json,course
./data/splits/test_new\test\rvgdymog.json,other
./data/splits/test_new\test\rvjpodb.json,staff
./data/splits/test_new\test\rvwffq.json,project
./data/splits/test_new\test\rwmiz.json,course
./data/splits/test_new\test\rwrko.json,faculty
./data/splits/test_new\test\rxnjvgzd.json,staff
./data/splits/test_new\test\rxzeli.json,course
./data/splits/test_new\test\rymqfqdn.json,faculty
./data/splits/test_new\test\ryqcne.json,course
./data/splits/test_new\test\ryvjcfnj.json,course
./data/splits/test_new\test\ryvuha.json,other
./data/splits/test_new\test\ryxpilnj.json,other
./data/splits/test_new\test\ryzxu.json,staff
./data/splits/test_new\test\samhkjzj.json,project
./data/splits/test_new\test\saqelsg.json,other
./data/splits/test_new\test\sbdvyks.json,department
./data/splits/test_new\test\sbswsnik.json,other
./data/splits/test_new\test\sbzkac.json,course
./data/splits/test_new\test\sbzthj.json,course
./data/splits/test_new\test\scbezdx.json,other
./data/splits/test_new\test\scfijbu.json,course
./data/splits/test_new\test\scldtmm.json,course
./data/splits/test_new\test\scoqtrpn.json,other
./data/splits/test_new\test\sdaedo.json,faculty
./data/splits/test_new\test\sdwkztnc.json,faculty
./data/splits/test_new\test\sdyiaw.json,student
./data/splits/test_new\test\secpx.json,course
./data/splits/test_new\test\setevnrs.json,department
./data/splits/test_new\test\sffqp.json,student
./data/splits/test_new\test\sfnmxx.json,course
./data/splits/test_new\test\sgrcqh.json,project
./data/splits/test_new\test\shabqkpo.json,project
./data/splits/test_new\test\shgrrxm.json,course
./data/splits/test_new\test\shlql.json,student
./data/splits/test_new\test\shorc.json,course
./data/splits/test_new\test\shvuuls.json,course
./data/splits/test_new\test\sijitbd.json,staff
./data/splits/test_new\test\sikxp.json,faculty
./data/splits/test_new\test\silpo.json,course
./data/splits/test_new\test\simnaiid.json,project
./data/splits/test_new\test\sivqknlq.json,project
./data/splits/test_new\test\skcbez.json,department
./data/splits/test_new\test\skjbikqn.json,course
./data/splits/test_new\test\skzzyz.json,course
./data/splits/test_new\test\sliutrq.json,course
./data/splits/test_new\test\sluybuce.json,course
./data/splits/test_new\test\smffe.json,project
./data/splits/test_new\test\smhwljcv.json,course
./data/splits/test_new\test\smismv.json,course
./data/splits/test_new\test\smjotpto.json,course
./data/splits/test_new\test\smkcife.json,course
./data/splits/test_new\test\smqmlfgn.json,course
./data/splits/test_new\test\smqsgj.json,course
./data/splits/test_new\test\smtqfu.json,course
./data/splits/test_new\test\smydraa.json,staff
./data/splits/test_new\test\sndtbf.json,course
./data/splits/test_new\test\snkofs.json,student
./data/splits/test_new\test\snldrfht.json,course
./data/splits/test_new\test\snwpmu.json,course
./data/splits/test_new\test\sokrdvej.json,course
./data/splits/test_new\test\sorah.json,project
./data/splits/test_new\test\sphiqtdr.json,department
./data/splits/test_new\test\sphpwnwi.json,faculty
./data/splits/test_new\test\spksfaj.json,other
./data/splits/test_new\test\spvpn.json,department
./data/splits/test_new\test\sqbpijj.json,other
./data/splits/test_new\test\sqhos.json,other
./data/splits/test_new\test\sqwjskg.json,other
./data/splits/test_new\test\srfft.json,project
./data/splits/test_new\test\srjxwuc.json,department
./data/splits/test_new\test\srkhiapm.json,course
./data/splits/test_new\test\srtmzx.json,project
./data/splits/test_new\test\srylfnmn.json,other
./data/splits/test_new\test\stfmt.json,project
./data/splits/test_new\test\stfrgd.json,department
./data/splits/test_new\test\sttad.json,other
./data/splits/test_new\test\sulavwtn.json,other
./data/splits/test_new\test\suqfqzt.json,department
./data/splits/test_new\test\swccy.json,project
./data/splits/test_new\test\swgied.json,staff
./data/splits/test_new\test\swsuue.json,faculty
./data/splits/test_new\test\swyppqy.json,course
./data/splits/test_new\test\sxdmgx.json,course
./data/splits/test_new\test\sxfkrscz.json,course
./data/splits/test_new\test\sxghcaoe.json,course
./data/splits/test_new\test\sxzju.json,department
./data/splits/test_new\test\syphpwi.json,course
./data/splits/test_new\test\syryuiq.json,course
./data/splits/test_new\test\syxty.json,faculty
./data/splits/test_new\test\syzkp.json,course
./data/splits/test_new\test\szclqg.json,course
./data/splits/test_new\test\szeuxgw.json,faculty
./data/splits/test_new\test\szlmwq.json,project
./data/splits/test_new\test\szvzt.json,course
./data/splits/test_new\test\szzsbzp.json,course
./data/splits/test_new\test\takejb.json,project
./data/splits/test_new\test\tbcbekmq.json,course
./data/splits/test_new\test\tbhhyctl.json,project
./data/splits/test_new\test\tbkoiw.json,project
./data/splits/test_new\test\tbugr.json,project
./data/splits/test_new\test\tbztbzu.json,course
./data/splits/test_new\test\tciwtsu.json,faculty
./data/splits/test_new\test\tclbku.json,faculty
./data/splits/test_new\test\tclywy.json,project
./data/splits/test_new\test\tcpjsr.json,course
./data/splits/test_new\test\teyskot.json,course
./data/splits/test_new\test\tfggglf.json,course
./data/splits/test_new\test\tfghbb.json,course
./data/splits/test_new\test\tgiyn.json,course
./data/splits/test_new\test\thjpmdp.json,project
./data/splits/test_new\test\thpiz.json,student
./data/splits/test_new\test\thxcjaib.json,project
./data/splits/test_new\test\tibnwoka.json,department
./data/splits/test_new\test\tibssnu.json,course
./data/splits/test_new\test\ticjdcr.json,course
./data/splits/test_new\test\ticyp.json,student
./data/splits/test_new\test\tidvz.json,department
./data/splits/test_new\test\titkmd.json,faculty
./data/splits/test_new\test\tjcyiuy.json,course
./data/splits/test_new\test\tjvzkyq.json,project
./data/splits/test_new\test\tjxmtdv.json,course
./data/splits/test_new\test\tkkhe.json,course
./data/splits/test_new\test\tkqvsduv.json,department
./data/splits/test_new\test\tmucvdi.json,staff
./data/splits/test_new\test\tmvwxf.json,course
./data/splits/test_new\test\tnfeezvd.json,course
./data/splits/test_new\test\tnjlwzwb.json,student
./data/splits/test_new\test\tnuwsmd.json,staff
./data/splits/test_new\test\tomluz.json,other
./data/splits/test_new\test\tooal.json,course
./data/splits/test_new\test\tpdcgxy.json,department
./data/splits/test_new\test\tpedb.json,faculty
./data/splits/test_new\test\tqelvzrz.json,department
./data/splits/test_new\test\tqftv.json,faculty
./data/splits/test_new\test\tqofkoq.json,course
./data/splits/test_new\test\tqperqh.json,course
./data/splits/test_new\test\tqqlff.json,course
./data/splits/test_new\test\trwuo.json,faculty
./data/splits/test_new\test\tryacy.json,project
./data/splits/test_new\test\tsceov.json,student
./data/splits/test_new\test\tslgebal.json,faculty
./data/splits/test_new\test\tspdree.json,course
./data/splits/test_new\test\tssjsw.json,department
./data/splits/test_new\test\ttain.json,other
./data/splits/test_new\test\ttjwn.json,staff
./data/splits/test_new\test\ttlztms.json,course
./data/splits/test_new\test\ttqpaslw.json,course
./data/splits/test_new\test\tvcksd.json,project
./data/splits/test_new\test\tvkyfq.json,department
./data/splits/test_new\test\tvmqpm.json,other
./data/splits/test_new\test\twfqhbrg.json,department
./data/splits/test_new\test\twqjlu.json,course
./data/splits/test_new\test\twzqsn.json,faculty
./data/splits/test_new\test\txetad.json,course
./data/splits/test_new\test\txnig.json,staff
./data/splits/test_new\test\txyyqtyg.json,department
./data/splits/test_new\test\tyflylsk.json,other
