docid,predicted_class
./data/splits/test_new\test\krdwlm.json,department
./data/splits/test_new\test\krjly.json,faculty
./data/splits/test_new\test\ksbke.json,course
./data/splits/test_new\test\ksglvhbn.json,faculty
./data/splits/test_new\test\kskwfq.json,course
./data/splits/test_new\test\kspcm.json,course
./data/splits/test_new\test\ksuan.json,other
./data/splits/test_new\test\ktjhyivf.json,student
./data/splits/test_new\test\ktmvcnv.json,student
./data/splits/test_new\test\kubbcel.json,course
./data/splits/test_new\test\kucnbni.json,faculty
./data/splits/test_new\test\kuecr.json,other
./data/splits/test_new\test\kulinjxp.json,course
./data/splits/test_new\test\kuwjxt.json,course
./data/splits/test_new\test\kvals.json,course
./data/splits/test_new\test\kvtlipjh.json,student
./data/splits/test_new\test\kvxrm.json,course
./data/splits/test_new\test\kwmbjag.json,other
./data/splits/test_new\test\kxbknr.json,student
./data/splits/test_new\test\kxckdvl.json,project
./data/splits/test_new\test\kxkilvn.json,other
./data/splits/test_new\test\kxwsy.json,department
./data/splits/test_new\test\kydoocvs.json,student
./data/splits/test_new\test\kypnmal.json,department
./data/splits/test_new\test\kyughy.json,course
./data/splits/test_new\test\kzgrf.json,project
./data/splits/test_new\test\kzhkaelo.json,other
./data/splits/test_new\test\kztyatd.json,other
./data/splits/test_new\test\kzvrrq.json,other
./data/splits/test_new\test\laazymrn.json,student
./data/splits/test_new\test\lafkhdc.json,course
./data/splits/test_new\test\lalle.json,faculty
./data/splits/test_new\test\lawengc.json,course
./data/splits/test_new\test\lawhfzt.json,student
./data/splits/test_new\test\lbbfjhf.json,student
./data/splits/test_new\test\lbiaen.json,project
./data/splits/test_new\test\lbokfzil.json,student
./data/splits/test_new\test\lclvhfy.json,course
./data/splits/test_new\test\lcnosc.json,staff
./data/splits/test_new\test\lcuod.json,course
./data/splits/test_new\test\ldwcriio.json,course
./data/splits/test_new\test\ldwnvwx.json,student
./data/splits/test_new\test\ldwvc.json,course
./data/splits/test_new\test\lexfksko.json,student
./data/splits/test_new\test\lftxjvs.json,course
./data/splits/test_new\test\lfukf.json,course
./data/splits/test_new\test\lfuutmdo.json,student
./data/splits/test_new\test\lfzwtjn.json,department
./data/splits/test_new\test\lgzaacv.json,course
./data/splits/test_new\test\lgztt.json,staff
./data/splits/test_new\test\lhecwea.json,course
./data/splits/test_new\test\lhmqz.json,student
./data/splits/test_new\test\lhyku.json,course
./data/splits/test_new\test\livhw.json,course
./data/splits/test_new\test\livtdd.json,course
./data/splits/test_new\test\ljqcj.json,course
./data/splits/test_new\test\ljylnd.json,course
./data/splits/test_new\test\lkhsef.json,faculty
./data/splits/test_new\test\lknwvokt.json,department
./data/splits/test_new\test\lkyjhgjr.json,course
./data/splits/test_new\test\llsokyh.json,student
./data/splits/test_new\test\lmobyly.json,department
./data/splits/test_new\test\lndjiibk.json,faculty
./data/splits/test_new\test\lnezhnb.json,department
./data/splits/test_new\test\lnjznbyx.json,course
./data/splits/test_new\test\lnstrg.json,student
./data/splits/test_new\test\lobyn.json,course
./data/splits/test_new\test\loflw.json,course
./data/splits/test_new\test\lohsn.json,course
./data/splits/test_new\test\lomurthi.json,other
./data/splits/test_new\test\lpqqysth.json,student
./data/splits/test_new\test\lptrnbd.json,student
./data/splits/test_new\test\lpzykg.json,course
./data/splits/test_new\test\lqomt.json,department
./data/splits/test_new\test\lquduym.json,course
./data/splits/test_new\test\lsfqtx.json,course
./data/splits/test_new\test\lsmbvcgc.json,other
./data/splits/test_new\test\lswtmup.json,course
./data/splits/test_new\test\ltwcnxe.json,project
./data/splits/test_new\test\ltxmyss.json,other
./data/splits/test_new\test\lvaetsrg.json,student
./data/splits/test_new\test\lvqkyij.json,other
./data/splits/test_new\test\lwhudcyk.json,student
./data/splits/test_new\test\lwvwd.json,student
./data/splits/test_new\test\lwzgs.json,other
./data/splits/test_new\test\lxgov.json,student
./data/splits/test_new\test\lxhpien.json,student
./data/splits/test_new\test\lxmezm.json,student
./data/splits/test_new\test\lxnadu.json,student
./data/splits/test_new\test\lxqvv.json,student
./data/splits/test_new\test\lxvgk.json,course
./data/splits/test_new\test\lxzsc.json,student
./data/splits/test_new\test\lyjtcwqm.json,other
./data/splits/test_new\test\lynsj.json,faculty
./data/splits/test_new\test\lzooyy.json,student
./data/splits/test_new\test\lzqgc.json,staff
./data/splits/test_new\test\lzqquih.json,faculty
./data/splits/test_new\test\lzybo.json,project
./data/splits/test_new\test\mabprrc.json,faculty
./data/splits/test_new\test\macgmms.json,other
./data/splits/test_new\test\macjz.json,student
./data/splits/test_new\test\maktwrg.json,course
./data/splits/test_new\test\mbfpm.json,department
./data/splits/test_new\test\mbyfebju.json,department
./data/splits/test_new\test\mcfjym.json,project
./data/splits/test_new\test\mdfbugu.json,student
./data/splits/test_new\test\mdqybvdc.json,course
./data/splits/test_new\test\meqmm.json,faculty
./data/splits/test_new\test\metwifo.json,other
./data/splits/test_new\test\mfdsqlg.json,student
./data/splits/test_new\test\mfkaijyg.json,student
./data/splits/test_new\test\mfowj.json,other
./data/splits/test_new\test\mfpqw.json,project
./data/splits/test_new\test\mfryd.json,student
./data/splits/test_new\test\mgapfvg.json,project
./data/splits/test_new\test\mgaymm.json,student
./data/splits/test_new\test\mgqqsxli.json,course
./data/splits/test_new\test\mgvpscd.json,course
./data/splits/test_new\test\mhxvauhj.json,student
./data/splits/test_new\test\mlylezz.json,course
./data/splits/test_new\test\mmigvvwa.json,student
./data/splits/test_new\test\mmizx.json,course
./data/splits/test_new\test\mmlrd.json,student
./data/splits/test_new\test\mmtvoq.json,student
./data/splits/test_new\test\mmuuo.json,course
./data/splits/test_new\test\mnjwv.json,student
./data/splits/test_new\test\mnrzhw.json,student
./data/splits/test_new\test\moesglp.json,project
./data/splits/test_new\test\moksh.json,other
./data/splits/test_new\test\mpejiarb.json,student
./data/splits/test_new\test\mpgisgc.json,other
./data/splits/test_new\test\mphlxz.json,other
./data/splits/test_new\test\mqfmt.json,course
./data/splits/test_new\test\mqfpyvdb.json,course
./data/splits/test_new\test\mqncr.json,faculty
./data/splits/test_new\test\mqxwc.json,student
./data/splits/test_new\test\mrqhsday.json,student
./data/splits/test_new\test\msvrcfr.json,course
./data/splits/test_new\test\mtsglnze.json,faculty
./data/splits/test_new\test\mtzuqdqc.json,student
./data/splits/test_new\test\mudeyg.json,student
./data/splits/test_new\test\muncc.json,student
./data/splits/test_new\test\muuzsqc.json,student
./data/splits/test_new\test\muxhh.json,student
./data/splits/test_new\test\mvhtl.json,department
./data/splits/test_new\test\mvjyf.json,course
./data/splits/test_new\test\mvlaq.json,student
./data/splits/test_new\test\mvxmadyv.json,course
./data/splits/test_new\test\mvzdvi.json,faculty
./data/splits/test_new\test\mwejx.json,other
./data/splits/test_new\test\mxcxhcl.json,course
./data/splits/test_new\test\mxrcuqy.json,course
./data/splits/test_new\test\myipwh.json,course
./data/splits/test_new\test\myzizsmt.json,course
./data/splits/test_new\test\mzajvh.json,student
./data/splits/test_new\test\mzguliw.json,faculty
./data/splits/test_new\test\mziqqxrl.json,other
./data/splits/test_new\test\nbvsh.json,course
./data/splits/test_new\test\ncnaj.json,student
./data/splits/test_new\test\ncnwm.json,course
./data/splits/test_new\test\nefxpthf.json,student
./data/splits/test_new\test\nfdrma.json,course
./data/splits/test_new\test\nfixgpu.json,faculty
./data/splits/test_new\test\nfntx.json,other
./data/splits/test_new\test\ngiwn.json,course
./data/splits/test_new\test\nhumd.json,other
./data/splits/test_new\test\niiskl.json,course
./data/splits/test_new\test\niizdbw.json,student
./data/splits/test_new\test\nimbgu.json,student
./data/splits/test_new\test\nizpnfpt.json,student
./data/splits/test_new\test\njcit.json,faculty
./data/splits/test_new\test\njesic.json,course
./data/splits/test_new\test\nksrwz.json,course
./data/splits/test_new\test\nkury.json,course
./data/splits/test_new\test\nkxxa.json,other
./data/splits/test_new\test\nlxxo.json,student
./data/splits/test_new\test\nlzggd.json,course
./data/splits/test_new\test\nmhpr.json,student
./data/splits/test_new\test\nnccrkk.json,other
./data/splits/test_new\test\nodjvh.json,student
./data/splits/test_new\test\nqhxy.json,project
./data/splits/test_new\test\nqnor.json,student
./data/splits/test_new\test\nrkvfmyh.json,course
./data/splits/test_new\test\nrqtkx.json,student
./data/splits/test_new\test\nsigmjh.json,student
./data/splits/test_new\test\nsixfrwy.json,student
./data/splits/test_new\test\ntrfeys.json,other
./data/splits/test_new\test\nttawca.json,faculty
./data/splits/test_new\test\nugwhj.json,student
./data/splits/test_new\test\nummeoic.json,student
./data/splits/test_new\test\nutlkn.json,student
./data/splits/test_new\test\nuurfy.json,student
./data/splits/test_new\test\nvmngy.json,course
./data/splits/test_new\test\nvyekh.json,other
./data/splits/test_new\test\nwjkcjbp.json,project
./data/splits/test_new\test\nwqios.json,student
./data/splits/test_new\test\nwsqesmo.json,project
./data/splits/test_new\test\nyqbs.json,other
./data/splits/test_new\test\nzoti.json,faculty
./data/splits/test_new\test\oaabx.json,student
./data/splits/test_new\test\oarjpfa.json,other
./data/splits/test_new\test\oatzro.json,department
./data/splits/test_new\test\obdwbbir.json,staff
./data/splits/test_new\test\obkxqf.json,student
./data/splits/test_new\test\oceonvf.json,student
./data/splits/test_new\test\ocpni.json,student
./data/splits/test_new\test\odgedcwl.json,course
./data/splits/test_new\test\odngwf.json,student
./data/splits/test_new\test\oecphzmr.json,course
./data/splits/test_new\test\oehiy.json,student
./data/splits/test_new\test\ofewooh.json,student
./data/splits/test_new\test\ofkcidqa.json,department
./data/splits/test_new\test\ogkbg.json,course
./data/splits/test_new\test\ogtvbzty.json,student
./data/splits/test_new\test\ohvniioj.json,student
./data/splits/test_new\test\oikri.json,other
./data/splits/test_new\test\ojpivf.json,department
./data/splits/test_new\test\ojwsr.json,student
./data/splits/test_new\test\okiin.json,course
./data/splits/test_new\test\okjyrnjo.json,staff
./data/splits/test_new\test\okpobjnf.json,faculty
./data/splits/test_new\test\oktyq.json,other
./data/splits/test_new\test\olbqqcm.json,course
./data/splits/test_new\test\olyhatok.json,course
./data/splits/test_new\test\omfea.json,course
./data/splits/test_new\test\omvawb.json,student
./data/splits/test_new\test\ondlxia.json,department
./data/splits/test_new\test\oneaef.json,course
./data/splits/test_new\test\onxtxl.json,student
./data/splits/test_new\test\ooipyor.json,student
./data/splits/test_new\test\oosiq.json,student
./data/splits/test_new\test\ootxjgh.json,department
./data/splits/test_new\test\oouybbn.json,student
./data/splits/test_new\test\oovhs.json,student
./data/splits/test_new\test\opklki.json,department
./data/splits/test_new\test\opxnfsb.json,department
./data/splits/test_new\test\orhfuocp.json,student
./data/splits/test_new\test\orjro.json,course
./data/splits/test_new\test\ortvnlou.json,other
./data/splits/test_new\test\oruixd.json,student
./data/splits/test_new\test\otajs.json,project
./data/splits/test_new\test\otbmgnv.json,other
./data/splits/test_new\test\oujqzhsy.json,student
./data/splits/test_new\test\oumtq.json,other
./data/splits/test_new\test\ouyuwu.json,course
./data/splits/test_new\test\ovfkp.json,student
./data/splits/test_new\test\ovtoilww.json,student
./data/splits/test_new\test\ovzunke.json,course
./data/splits/test_new\test\owlrody.json,student
./data/splits/test_new\test\owscy.json,course
./data/splits/test_new\test\owvpwso.json,other
./data/splits/test_new\test\oxaepx.json,other
./data/splits/test_new\test\oxvcgj.json,project
./data/splits/test_new\test\oyfvhply.json,department
./data/splits/test_new\test\oyknedm.json,student
./data/splits/test_new\test\oyuuo.json,other
./data/splits/test_new\test\oyvbwwkp.json,faculty
./data/splits/test_new\test\paorb.json,student
./data/splits/test_new\test\pbawnp.json,course
./data/splits/test_new\test\pbgmp.json,student
./data/splits/test_new\test\pbkzt.json,other
./data/splits/test_new\test\pbmbnsmg.json,course
./data/splits/test_new\test\pcfxm.json,student
./data/splits/test_new\test\pcjsleru.json,project
./data/splits/test_new\test\pcniublf.json,student
./data/splits/test_new\test\pcunh.json,other
./data/splits/test_new\test\pdkbg.json,student
./data/splits/test_new\test\pdmah.json,course
./data/splits/test_new\test\pdmpmk.json,other
./data/splits/test_new\test\pdqqm.json,other
./data/splits/test_new\test\pdwmhrga.json,student
./data/splits/test_new\test\pejbfu.json,course
./data/splits/test_new\test\pfhqfrd.json,student
./data/splits/test_new\test\pfuoqee.json,student
./data/splits/test_new\test\pfwwd.json,faculty
./data/splits/test_new\test\pgtdgqa.json,project
./data/splits/test_new\test\pgtrzghe.json,student
./data/splits/test_new\test\phbez.json,course
./data/splits/test_new\test\phdommor.json,other
./data/splits/test_new\test\phiccyjo.json,department
./data/splits/test_new\test\phidq.json,course
./data/splits/test_new\test\piepnnef.json,course
./data/splits/test_new\test\pieuuqju.json,student
./data/splits/test_new\test\pinguqo.json,course
./data/splits/test_new\test\pisti.json,student
./data/splits/test_new\test\pizzvke.json,project
./data/splits/test_new\test\pjnrhtd.json,department
./data/splits/test_new\test\pjnwjfgw.json,student
./data/splits/test_new\test\pjxvuupt.json,course
./data/splits/test_new\test\pkbni.json,student
./data/splits/test_new\test\pkvviu.json,course
./data/splits/test_new\test\pkxxb.json,student
./data/splits/test_new\test\plbcxaf.json,other
./data/splits/test_new\test\plcks.json,faculty
./data/splits/test_new\test\plddbm.json,other
./data/splits/test_new\test\plkwghja.json,student
./data/splits/test_new\test\plnsnh.json,other
./data/splits/test_new\test\plrzpl.json,faculty
./data/splits/test_new\test\plwcqfga.json,other
./data/splits/test_new\test\pmmpv.json,course
./data/splits/test_new\test\pmneprn.json,course
./data/splits/test_new\test\pmtwul.json,course
./data/splits/test_new\test\pnblr.json,student
./data/splits/test_new\test\pnurvmuj.json,project
./data/splits/test_new\test\pobhzrg.json,other
./data/splits/test_new\test\pohzzvig.json,student
./data/splits/test_new\test\pomrzubt.json,department
./data/splits/test_new\test\ponim.json,other
./data/splits/test_new\test\ponpbpet.json,staff
./data/splits/test_new\test\pottb.json,course
./data/splits/test_new\test\povhh.json,student
./data/splits/test_new\test\ppewcgla.json,student
./data/splits/test_new\test\pqowg.json,course
./data/splits/test_new\test\prhhoulq.json,student
./data/splits/test_new\test\prlhb.json,student
./data/splits/test_new\test\psenda.json,course
./data/splits/test_new\test\psenoob.json,other
./data/splits/test_new\test\pspktcof.json,student
./data/splits/test_new\test\psrjytzy.json,other
./data/splits/test_new\test\psvlaxwd.json,faculty
./data/splits/test_new\test\psvry.json,other
./data/splits/test_new\test\ptfmkkg.json,student
./data/splits/test_new\test\purnf.json,student
./data/splits/test_new\test\pvyjdfvh.json,student
./data/splits/test_new\test\pwrwosjh.json,course
./data/splits/test_new\test\pxcwhekn.json,course
./data/splits/test_new\test\pxkrm.json,other
./data/splits/test_new\test\pyepcme.json,department
./data/splits/test_new\test\pyiphyg.json,student
./data/splits/test_new\test\pytglao.json,student
./data/splits/test_new\test\pyywwcr.json,course
./data/splits/test_new\test\pzaevn.json,faculty
./data/splits/test_new\test\pzfsl.json,department
./data/splits/test_new\test\pzidtqlv.json,other
./data/splits/test_new\test\pznqy.json,faculty
./data/splits/test_new\test\qajnzy.json,student
./data/splits/test_new\test\qapnjtpf.json,other
./data/splits/test_new\test\qbbtusu.json,course
./data/splits/test_new\test\qbhrsv.json,student
./data/splits/test_new\test\qbqrkpx.json,course
./data/splits/test_new\test\qcaet.json,department
./data/splits/test_new\test\qcaljay.json,staff
./data/splits/test_new\test\qdhikrl.json,faculty
./data/splits/test_new\test\qetmh.json,student
./data/splits/test_new\test\qetpato.json,course
./data/splits/test_new\test\qexjy.json,project
./data/splits/test_new\test\qfphl.json,department
./data/splits/test_new\test\qfxbal.json,staff
./data/splits/test_new\test\qfyyq.json,student
./data/splits/test_new\test\qfzzfcr.json,course
./data/splits/test_new\test\qgxpftrc.json,course
./data/splits/test_new\test\qgzfwk.json,faculty
./data/splits/test_new\test\qhaov.json,project
./data/splits/test_new\test\qhfvar.json,student
./data/splits/test_new\test\qhjnp.json,course
./data/splits/test_new\test\qiovk.json,course
./data/splits/test_new\test\qiswj.json,other
./data/splits/test_new\test\qjaaazpc.json,student
./data/splits/test_new\test\qjimegkq.json,course
./data/splits/test_new\test\qjjlm.json,student
./data/splits/test_new\test\qjpdfr.json,other
./data/splits/test_new\test\qkhtsm.json,course
./data/splits/test_new\test\qkqvjt.json,student
./data/splits/test_new\test\qmbrbf.json,course
./data/splits/test_new\test\qmosutu.json,course
./data/splits/test_new\test\qnoufgn.json,staff
./data/splits/test_new\test\qnsjufb.json,course
./data/splits/test_new\test\qobxesvq.json,course
./data/splits/test_new\test\qolyb.json,course
./data/splits/test_new\test\qovhvrh.json,other
./data/splits/test_new\test\qqfdj.json,staff
./data/splits/test_new\test\qqpjjl.json,other
./data/splits/test_new\test\qqvkpysh.json,course
./data/splits/test_new\test\qqxkdezo.json,project
./data/splits/test_new\test\qraso.json,student
./data/splits/test_new\test\qraxhjys.json,staff
./data/splits/test_new\test\qrbuxab.json,student
./data/splits/test_new\test\qripfz.json,student
./data/splits/test_new\test\qruaqyip.json,student
./data/splits/test_new\test\qrvoln.json,course
./data/splits/test_new\test\qtdrqcai.json,course
./data/splits/test_new\test\qtfpnpr.json,student
./data/splits/test_new\test\qtishmb.json,student
./data/splits/test_new\test\qtwwz.json,student
./data/splits/test_new\test\quatg.json,course
./data/splits/test_new\test\quptkflk.json,project
./data/splits/test_new\test\quyjp.json,course
./data/splits/test_new\test\qvgvh.json,project
./data/splits/test_new\test\qvkigj.json,other
./data/splits/test_new\test\qvxwlws.json,other
./data/splits/test_new\test\qwhqbqtr.json,other
./data/splits/test_new\test\qxdrhk.json,student
./data/splits/test_new\test\qxltpmh.json,faculty
./data/splits/test_new\test\qxuwjkk.json,student
./data/splits/test_new\test\qxxqr.json,course
./data/splits/test_new\test\qxyitrll.json,student
./data/splits/test_new\test\qygqm.json,course
./data/splits/test_new\test\qysqqr.json,faculty
./data/splits/test_new\test\qzajgt.json,student
./data/splits/test_new\test\qzmjh.json,staff
./data/splits/test_new\test\qzpupxt.json,course
./data/splits/test_new\test\rayfcgh.json,student
./data/splits/test_new\test\rbsvykbl.json,other
./data/splits/test_new\test\rbylaaw.json,student
./data/splits/test_new\test\rbzxmg.json,other
./data/splits/test_new\test\rcdphl.json,other
./data/splits/test_new\test\rcxfcogj.json,course
./data/splits/test_new\test\rcyogl.json,course
./data/splits/test_new\test\rdhezzsl.json,student
./data/splits/test_new\test\rdnmnzrc.json,course
./data/splits/test_new\test\rdovq.json,student
./data/splits/test_new\test\rdqpjqlx.json,student
./data/splits/test_new\test\redifgfj.json,staff
./data/splits/test_new\test\reraeopq.json,faculty
./data/splits/test_new\test\reukyfwa.json,other
./data/splits/test_new\test\rfdzm.json,project
./data/splits/test_new\test\rfiabezw.json,student
./data/splits/test_new\test\rfnxfuk.json,project
./data/splits/test_new\test\rhrilmb.json,department
./data/splits/test_new\test\rhsep.json,student
./data/splits/test_new\test\riagwy.json,student
./data/splits/test_new\test\rieafyrm.json,course
./data/splits/test_new\test\rioljwtj.json,student
./data/splits/test_new\test\rixsxfif.json,faculty
./data/splits/test_new\test\rjbqqdw.json,student
./data/splits/test_new\test\rjhmytnw.json,course
./data/splits/test_new\test\rjkqlkz.json,course
./data/splits/test_new\test\rjqcds.json,faculty
./data/splits/test_new\test\rjukv.json,other
./data/splits/test_new\test\rkatx.json,student
./data/splits/test_new\test\rkmxdpsz.json,student
./data/splits/test_new\test\rkokgno.json,student
./data/splits/test_new\test\rlnave.json,staff
./data/splits/test_new\test\rlnxbkvn.json,project
./data/splits/test_new\test\rlspsv.json,other
./data/splits/test_new\test\rlyhuzi.json,other
./data/splits/test_new\test\rmdyewrl.json,student
./data/splits/test_new\test\rmwiu.json,course
./data/splits/test_new\test\rmxyhbk.json,course
./data/splits/test_new\test\rngiu.json,student
./data/splits/test_new\test\rnhzudzg.json,other
./data/splits/test_new\test\rnosomvv.json,department
./data/splits/test_new\test\rntfgee.json,student
./data/splits/test_new\test\roisjft.json,department
./data/splits/test_new\test\rosxu.json,student
./data/splits/test_new\test\rowjm.json,other
./data/splits/test_new\test\rpidkd.json,student
./data/splits/test_new\test\rpukwtef.json,student
./data/splits/test_new\test\rpwonk.json,course
./data/splits/test_new\test\rqabbch.json,course
./data/splits/test_new\test\rqbxxl.json,course
./data/splits/test_new\test\rqdpssq.json,staff
./data/splits/test_new\test\rqocwhxu.json,student
./data/splits/test_new\test\rrgpppop.json,student
./data/splits/test_new\test\rseuer.json,student
./data/splits/test_new\test\rsfebueu.json,faculty
./data/splits/test_new\test\rszjd.json,student
./data/splits/test_new\test\rtdgpvlc.json,student
./data/splits/test_new\test\rtdhifk.json,course
./data/splits/test_new\test\rtdiyzd.json,project
./data/splits/test_new\test\rteuy.json,staff
./data/splits/test_new\test\rthigud.json,student
./data/splits/test_new\test\rujnpfdv.json,student
./data/splits/test_new\test\rusorxq.json,course
./data/splits/test_new\test\ruxgzeax.json,course
./data/splits/test_new\test\rvgdymog.json,other
./data/splits/test_new\test\rvjpodb.json,student
./data/splits/test_new\test\rvwffq.json,course
./data/splits/test_new\test\rwmiz.json,student
./data/splits/test_new\test\rwrko.json,student
./data/splits/test_new\test\rxnjvgzd.json,student
./data/splits/test_new\test\rxzeli.json,course
./data/splits/test_new\test\rymqfqdn.json,project
./data/splits/test_new\test\ryqcne.json,student
./data/splits/test_new\test\ryvjcfnj.json,student
./data/splits/test_new\test\ryvuha.json,other
./data/splits/test_new\test\ryxpilnj.json,student
./data/splits/test_new\test\ryzxu.json,other
./data/splits/test_new\test\samhkjzj.json,other
./data/splits/test_new\test\saqelsg.json,department
./data/splits/test_new\test\sbdvyks.json,other
./data/splits/test_new\test\sbswsnik.json,student
./data/splits/test_new\test\sbzkac.json,student
./data/splits/test_new\test\sbzthj.json,student
./data/splits/test_new\test\scbezdx.json,student
./data/splits/test_new\test\scfijbu.json,course
./data/splits/test_new\test\scldtmm.json,other
./data/splits/test_new\test\scoqtrpn.json,student
./data/splits/test_new\test\sdaedo.json,faculty
./data/splits/test_new\test\sdwkztnc.json,student
./data/splits/test_new\test\sdyiaw.json,student
./data/splits/test_new\test\secpx.json,student
./data/splits/test_new\test\setevnrs.json,course
./data/splits/test_new\test\sffqp.json,other
./data/splits/test_new\test\sfnmxx.json,student
./data/splits/test_new\test\sgrcqh.json,other
./data/splits/test_new\test\shabqkpo.json,student
./data/splits/test_new\test\shgrrxm.json,student
./data/splits/test_new\test\shlql.json,student
./data/splits/test_new\test\shorc.json,other
./data/splits/test_new\test\shvuuls.json,student
./data/splits/test_new\test\sijitbd.json,staff
./data/splits/test_new\test\sikxp.json,faculty
./data/splits/test_new\test\silpo.json,student
./data/splits/test_new\test\simnaiid.json,other
./data/splits/test_new\test\sivqknlq.json,project
./data/splits/test_new\test\skcbez.json,student
./data/splits/test_new\test\skjbikqn.json,student
./data/splits/test_new\test\skzzyz.json,student
./data/splits/test_new\test\sliutrq.json,course
./data/splits/test_new\test\sluybuce.json,course
./data/splits/test_new\test\smffe.json,other
./data/splits/test_new\test\smhwljcv.json,student
./data/splits/test_new\test\smismv.json,student
./data/splits/test_new\test\smjotpto.json,course
./data/splits/test_new\test\smkcife.json,faculty
./data/splits/test_new\test\smqmlfgn.json,student
./data/splits/test_new\test\smqsgj.json,other
./data/splits/test_new\test\smtqfu.json,course
./data/splits/test_new\test\smydraa.json,student
./data/splits/test_new\test\sndtbf.json,course
./data/splits/test_new\test\snkofs.json,other
./data/splits/test_new\test\snldrfht.json,other
./data/splits/test_new\test\snwpmu.json,student
./data/splits/test_new\test\sokrdvej.json,student
./data/splits/test_new\test\sorah.json,project
./data/splits/test_new\test\sphiqtdr.json,student
./data/splits/test_new\test\sphpwnwi.json,department
./data/splits/test_new\test\spksfaj.json,student
./data/splits/test_new\test\spvpn.json,student
./data/splits/test_new\test\sqbpijj.json,department
./data/splits/test_new\test\sqhos.json,staff
./data/splits/test_new\test\sqwjskg.json,other
./data/splits/test_new\test\srfft.json,course
./data/splits/test_new\test\srjxwuc.json,other
./data/splits/test_new\test\srkhiapm.json,course
./data/splits/test_new\test\srtmzx.json,other
./data/splits/test_new\test\srylfnmn.json,other
./data/splits/test_new\test\stfmt.json,other
./data/splits/test_new\test\stfrgd.json,course
./data/splits/test_new\test\sttad.json,other
./data/splits/test_new\test\sulavwtn.json,course
./data/splits/test_new\test\suqfqzt.json,other
./data/splits/test_new\test\swccy.json,other
./data/splits/test_new\test\swgied.json,course
./data/splits/test_new\test\swsuue.json,faculty
./data/splits/test_new\test\swyppqy.json,course
./data/splits/test_new\test\sxdmgx.json,course
./data/splits/test_new\test\sxfkrscz.json,course
./data/splits/test_new\test\sxghcaoe.json,course
./data/splits/test_new\test\sxzju.json,faculty
./data/splits/test_new\test\syphpwi.json,student
./data/splits/test_new\test\syryuiq.json,student
./data/splits/test_new\test\syxty.json,student
./data/splits/test_new\test\syzkp.json,project
./data/splits/test_new\test\szclqg.json,other
./data/splits/test_new\test\szeuxgw.json,student
./data/splits/test_new\test\szlmwq.json,project
./data/splits/test_new\test\szvzt.json,course
./data/splits/test_new\test\szzsbzp.json,project
./data/splits/test_new\test\takejb.json,other
./data/splits/test_new\test\tbcbekmq.json,course
./data/splits/test_new\test\tbhhyctl.json,course
./data/splits/test_new\test\tbkoiw.json,course
./data/splits/test_new\test\tbugr.json,student
./data/splits/test_new\test\tbztbzu.json,student
./data/splits/test_new\test\tciwtsu.json,student
./data/splits/test_new\test\tclbku.json,faculty
./data/splits/test_new\test\tclywy.json,course
./data/splits/test_new\test\tcpjsr.json,course
./data/splits/test_new\test\teyskot.json,faculty
./data/splits/test_new\test\tfggglf.json,other
./data/splits/test_new\test\tfghbb.json,course
./data/splits/test_new\test\tgiyn.json,course
./data/splits/test_new\test\thjpmdp.json,faculty
./data/splits/test_new\test\thpiz.json,student
./data/splits/test_new\test\thxcjaib.json,course
./data/splits/test_new\test\tibnwoka.json,student
./data/splits/test_new\test\tibssnu.json,other
./data/splits/test_new\test\ticjdcr.json,other
./data/splits/test_new\test\ticyp.json,student
./data/splits/test_new\test\tidvz.json,department
./data/splits/test_new\test\titkmd.json,other
./data/splits/test_new\test\tjcyiuy.json,course
./data/splits/test_new\test\tjvzkyq.json,course
./data/splits/test_new\test\tjxmtdv.json,course
./data/splits/test_new\test\tkkhe.json,student
./data/splits/test_new\test\tkqvsduv.json,student
./data/splits/test_new\test\tmucvdi.json,student
./data/splits/test_new\test\tmvwxf.json,course
./data/splits/test_new\test\tnfeezvd.json,student
./data/splits/test_new\test\tnjlwzwb.json,student
./data/splits/test_new\test\tnuwsmd.json,student
./data/splits/test_new\test\tomluz.json,project
./data/splits/test_new\test\tooal.json,other
./data/splits/test_new\test\tpdcgxy.json,other
./data/splits/test_new\test\tpedb.json,course
./data/splits/test_new\test\tqelvzrz.json,department
./data/splits/test_new\test\tqftv.json,student
./data/splits/test_new\test\tqofkoq.json,course
./data/splits/test_new\test\tqperqh.json,course
./data/splits/test_new\test\tqqlff.json,student
./data/splits/test_new\test\trwuo.json,faculty
./data/splits/test_new\test\tryacy.json,course
./data/splits/test_new\test\tsceov.json,department
./data/splits/test_new\test\tslgebal.json,student
./data/splits/test_new\test\tspdree.json,project
./data/splits/test_new\test\tssjsw.json,department
./data/splits/test_new\test\ttain.json,course
./data/splits/test_new\test\ttjwn.json,course
./data/splits/test_new\test\ttlztms.json,course
./data/splits/test_new\test\ttqpaslw.json,course
./data/splits/test_new\test\tvcksd.json,course
./data/splits/test_new\test\tvkyfq.json,department
./data/splits/test_new\test\tvmqpm.json,other
./data/splits/test_new\test\twfqhbrg.json,faculty
./data/splits/test_new\test\twqjlu.json,course
./data/splits/test_new\test\twzqsn.json,student
./data/splits/test_new\test\txetad.json,course
./data/splits/test_new\test\txnig.json,staff
./data/splits/test_new\test\txyyqtyg.json,department
./data/splits/test_new\test\tyflylsk.json,course
./data/splits/test_new\test\tzabfv.json,project
